ID,mean,std,p50,p85
road5837,17.965000,10.044000,14.608000,26.515000
road5838,13.315000,6.075000,12.499000,18.153000
road5839,6.675000,4.262000,4.930000,11.894000
road584,17.253000,10.057000,15.882000,20.318000
road5841,11.370000,3.386000,11.563000,13.502000
road5842,7.821000,6.007000,6.534000,12.088000
road5843,19.750000,8.560000,18.611000,26.004000
road5846,10.458000,7.121000,7.873000,18.419000
road5847,11.720000,6.860000,10.840000,17.621000
road5849,12.111000,6.960000,11.052000,18.127000
road5850,19.909000,7.329000,18.888000,25.991000
road5851,15.518000,4.463000,15.113000,19.161000
road5852,11.045000,3.742000,11.336000,14.306000
road5855,12.033000,8.935000,10.520000,18.234000
road5856,15.716000,7.095000,15.398000,21.944000
road5857,14.526000,4.679000,14.908000,18.485000
road586,16.324000,3.578000,15.913000,19.593000
road5860,17.664000,7.759000,15.940000,25.615000
road5862,7.634000,6.070000,5.914000,13.771000
road5863,5.918000,3.573000,4.822000,9.678000
road5866,11.716000,8.151000,11.326000,21.214000
road5868,12.329000,10.043000,10.073000,21.590000
road587,16.257000,2.697000,16.531000,18.580000
road5870,7.175000,6.689000,5.740000,11.584000
road5871,15.991000,7.895000,14.954000,22.695000
road5873,10.742000,4.439000,10.460000,14.100000
road5874,17.267000,9.359000,15.628000,24.785000
road5875,16.205000,9.576000,14.889000,25.115000
road5876,8.704000,8.629000,4.860000,17.496000
road5879,8.251000,5.007000,6.578000,14.229000
road588,17.253000,10.057000,15.882000,20.318000
road5880,13.863000,5.497000,13.127000,17.949000
road5882,12.667000,5.588000,12.481000,19.089000
road5884,12.480000,5.836000,12.589000,16.759000
road5885,13.079000,3.254000,12.648000,15.730000
road5888,12.767000,3.249000,12.981000,15.505000
road5889,18.315000,7.740000,17.281000,24.068000
road5891,8.419000,7.154000,5.431000,16.014000
road5892,15.554000,10.284000,12.868000,21.602000
road5893,16.799000,6.338000,17.178000,22.770000
road5895,13.352000,4.914000,14.491000,17.896000
road5896,15.429000,4.156000,14.528000,18.291000
road5897,12.566000,4.642000,12.183000,16.908000
road590,17.678000,2.401000,17.563000,19.763000
road5900,15.560000,7.723000,14.651000,20.044000
road5901,15.194000,3.422000,15.407000,18.600000
road5902,16.022000,4.776000,15.023000,19.703000
road5905,21.447000,5.076000,21.625000,26.313000
road5908,17.308000,7.078000,16.019000,22.954000
road5914,16.155000,6.533000,15.181000,21.156000
road5919,14.622000,7.882000,12.787000,22.519000
road5921,15.322000,7.928000,13.863000,23.110000
road593,24.126000,8.882000,22.968000,33.273000
road5933,15.119000,9.577000,15.208000,24.295000
road5934,11.320000,9.649000,8.202000,20.947000
road5938,13.426000,10.514000,10.793000,18.005000
road594,19.127000,6.462000,18.132000,24.644000
road5942,15.949000,7.479000,15.155000,21.606000
road5943,18.075000,7.559000,18.012000,24.759000
road5945,24.512000,10.210000,21.726000,33.822000
road5947,18.614000,10.035000,17.431000,27.526000
road5949,15.137000,8.330000,14.380000,21.774000
road5950,16.538000,8.912000,16.470000,25.723000
road5951,13.399000,8.107000,10.998000,21.804000
road5952,11.389000,5.118000,10.136000,17.285000
road5954,15.437000,9.919000,14.684000,25.105000
road5959,11.661000,3.658000,12.100000,14.772000
road5961,11.640000,2.474000,12.021000,14.292000
road5963,13.819000,5.344000,12.249000,19.217000
road5964,15.178000,9.347000,13.048000,16.982000
road5965,16.145000,5.332000,15.569000,20.964000
road5968,11.640000,2.474000,12.021000,14.292000
road5969,11.627000,2.896000,11.411000,14.348000
road5971,16.608000,7.929000,15.320000,23.716000
road5972,14.702000,6.545000,14.662000,20.546000
road5973,9.407000,4.259000,8.897000,12.692000
road5975,19.861000,8.084000,18.760000,27.027000
road5976,20.980000,8.964000,20.601000,28.750000
road5977,14.017000,9.413000,12.349000,22.921000
road5978,16.370000,11.772000,12.958000,27.473000
road5979,22.428000,8.656000,20.516000,30.430000
road598,8.543000,7.384000,5.501000,15.876000
road5982,18.185000,6.474000,16.665000,24.354000
road5984,17.098000,8.241000,15.805000,22.947000
road5985,8.776000,5.700000,8.420000,14.165000
road5987,21.972000,11.502000,20.231000,29.735000
road5989,18.671000,9.118000,17.086000,23.983000
road599,9.147000,6.964000,6.332000,16.945000
road5992,20.546000,8.178000,19.951000,26.356000
road5993,20.944000,9.978000,19.836000,30.426000
road5994,24.646000,9.315000,22.429000,32.360000
road5995,13.734000,9.401000,12.184000,22.721000
road5998,13.006000,8.959000,11.723000,21.519000
road6,16.621000,6.567000,15.928000,23.473000
road6003,15.040000,8.792000,12.955000,21.331000
road6005,13.278000,8.548000,11.352000,18.440000
road6006,11.540000,7.359000,10.250000,14.609000
road6009,17.645000,10.794000,18.570000,27.868000
road601,11.580000,3.553000,11.288000,14.944000
road6010,25.223000,8.981000,23.426000,30.857000
road6011,17.327000,10.683000,14.120000,21.215000
road6013,26.141000,9.052000,24.477000,34.985000
road6014,20.485000,3.815000,20.499000,23.680000
road6015,18.991000,7.082000,17.784000,25.004000
road6016,23.088000,9.451000,22.170000,31.502000
road6017,15.689000,5.454000,16.665000,20.574000
road602,20.487000,6.850000,19.543000,26.725000
road6021,8.150000,6.942000,6.307000,14.335000
road6022,17.602000,4.664000,18.206000,22.040000
road6023,20.899000,13.559000,17.032000,32.119000
road6025,10.278000,4.260000,10.501000,14.621000
road6026,17.981000,13.770000,15.106000,31.336000
road6028,14.301000,12.842000,11.073000,25.671000
road603,9.110000,3.840000,9.289000,12.990000
road6031,18.665000,7.855000,18.481000,25.708000
road6034,12.390000,5.940000,11.931000,18.131000
road6035,18.665000,7.855000,18.481000,25.708000
road6039,19.933000,7.801000,18.551000,27.174000
road604,8.543000,7.384000,5.501000,15.876000
road6040,20.106000,8.103000,18.567000,28.092000
road6045,19.329000,8.905000,17.329000,24.898000
road6047,19.329000,8.905000,17.329000,24.898000
road6051,11.258000,4.384000,12.667000,15.210000
road6054,4.444000,3.349000,3.145000,7.842000
road6056,17.425000,9.749000,16.392000,27.803000
road6057,16.983000,11.376000,16.364000,29.241000
road6059,17.159000,6.565000,16.217000,23.648000
road606,18.700000,7.917000,17.849000,26.043000
road6061,16.021000,10.188000,14.467000,26.462000
road6062,20.402000,10.482000,19.745000,31.238000
road6063,17.508000,11.399000,15.531000,30.065000
road6065,24.172000,8.081000,22.953000,31.909000
road6068,17.014000,9.949000,16.516000,26.205000
road6069,29.756000,9.659000,28.110000,39.656000
road6070,4.787000,5.546000,2.412000,8.910000
road6071,19.103000,6.076000,17.690000,21.580000
road6073,16.425000,11.047000,15.094000,27.755000
road6075,26.074000,8.350000,25.047000,34.207000
road6077,30.301000,9.394000,29.044000,39.208000
road608,18.700000,7.917000,17.849000,26.043000
road6080,23.340000,10.309000,22.403000,33.495000
road6081,31.617000,10.247000,30.151000,41.176000
road6083,15.749000,3.899000,14.396000,17.854000
road6085,15.739000,4.692000,15.490000,19.556000
road6087,11.890000,2.939000,12.733000,13.884000
road6089,11.084000,3.124000,11.116000,14.265000
road6093,13.661000,2.067000,13.662000,15.285000
road6096,13.333000,5.270000,12.198000,18.221000
road6099,14.086000,2.929000,13.800000,16.712000
road61,12.185000,6.715000,9.715000,20.451000
road610,25.264000,10.119000,23.924000,34.771000
road6102,14.610000,2.981000,14.833000,17.490000
road6104,10.992000,2.854000,10.274000,14.496000
road6105,16.161000,3.035000,16.286000,19.012000
road6106,10.992000,2.854000,10.274000,14.496000
road6108,10.589000,4.308000,9.584000,14.808000
road6116,12.530000,9.920000,11.164000,20.672000
road6122,19.417000,9.543000,18.943000,27.295000
road6124,22.200000,8.263000,20.817000,29.674000
road6127,13.650000,5.741000,12.850000,18.058000
road6128,7.671000,5.912000,5.862000,15.688000
road6129,18.995000,7.549000,17.778000,25.281000
road613,17.746000,2.954000,17.223000,19.786000
road6130,11.720000,6.860000,10.840000,17.621000
road6132,18.841000,9.627000,16.685000,25.368000
road6134,14.328000,8.002000,12.525000,19.723000
road6135,11.879000,8.770000,9.300000,15.449000
road6137,14.792000,8.964000,11.648000,18.986000
road6138,19.097000,10.161000,16.565000,26.654000
road6139,12.228000,5.294000,11.604000,17.654000
road614,16.137000,4.050000,16.241000,19.478000
road6140,19.679000,10.392000,17.821000,27.399000
road6142,6.894000,3.521000,6.523000,9.904000
road6143,11.517000,8.089000,9.527000,15.410000
road6144,42.894000,15.971000,43.622000,58.013000
road6147,5.826000,5.282000,4.068000,9.430000
road6149,9.651000,3.650000,9.413000,12.708000
road615,14.464000,5.524000,15.532000,19.628000
road6153,11.325000,3.215000,11.448000,14.165000
road6154,12.339000,3.793000,12.143000,16.569000
road6159,10.637000,2.905000,10.682000,13.474000
road616,14.704000,2.401000,14.573000,16.266000
road6161,7.997000,6.045000,6.907000,13.665000
road6163,10.729000,8.622000,9.976000,19.637000
road6164,5.809000,7.549000,3.128000,10.207000
road6166,7.809000,6.334000,6.620000,13.195000
road6167,23.518000,8.314000,22.376000,31.970000
road6168,18.341000,7.634000,17.392000,25.719000
road617,16.604000,6.204000,16.735000,20.029000
road6170,10.773000,4.911000,10.310000,14.146000
road6171,8.688000,2.664000,8.531000,11.069000
road6172,19.041000,7.490000,18.076000,26.396000
road6174,14.133000,5.674000,13.256000,19.461000
road6175,15.863000,8.977000,13.962000,24.942000
road6176,13.602000,7.749000,10.947000,19.341000
road6179,9.417000,4.377000,8.358000,11.497000
road618,14.839000,1.904000,14.716000,16.516000
road6180,16.236000,8.353000,14.978000,24.840000
road6182,8.664000,2.931000,8.588000,10.810000
road6183,13.227000,4.038000,12.929000,16.078000
road6184,18.373000,6.769000,18.033000,23.397000
road6185,8.640000,4.062000,8.468000,12.318000
road6186,13.295000,3.947000,13.548000,15.777000
road6188,15.554000,10.284000,12.868000,21.602000
road6189,12.416000,5.612000,12.198000,15.467000
road619,16.287000,5.470000,15.885000,20.131000
road6190,10.032000,4.034000,10.225000,13.840000
road6192,20.756000,14.121000,15.369000,28.916000
road6193,30.786000,11.999000,28.134000,41.564000
road6195,18.963000,5.121000,18.383000,23.879000
road6196,11.104000,4.940000,10.546000,14.459000
road6198,9.656000,2.984000,10.267000,11.893000
road6199,8.772000,4.399000,8.182000,13.039000
road6200,21.537000,7.514000,20.879000,28.138000
road6202,12.000000,4.592000,11.981000,13.895000
road6204,15.293000,3.178000,14.733000,18.958000
road6205,12.546000,2.838000,13.091000,14.836000
road6208,18.705000,5.634000,17.744000,23.771000
road621,14.562000,1.833000,14.439000,16.582000
road6211,14.890000,12.654000,12.220000,15.120000
road6215,17.365000,8.561000,17.517000,25.401000
road6217,13.551000,6.244000,12.626000,19.144000
road6218,7.583000,6.983000,5.251000,13.751000
road622,12.819000,3.112000,13.148000,15.457000
road6220,16.007000,6.189000,15.522000,22.357000
road6222,18.684000,6.698000,17.398000,24.847000
road6224,16.879000,8.097000,17.212000,25.169000
road6227,12.529000,4.044000,12.797000,15.443000
road6228,12.607000,6.300000,11.533000,18.672000
road6229,6.221000,6.432000,3.410000,13.192000
road623,14.809000,2.337000,14.697000,16.417000
road6231,18.549000,11.743000,18.399000,29.116000
road6233,16.977000,7.304000,15.857000,23.190000
road6234,17.151000,6.779000,16.157000,22.874000
road6237,5.705000,6.530000,2.169000,13.277000
road624,14.809000,2.337000,14.697000,16.417000
road6242,16.769000,7.017000,16.251000,22.571000
road6245,24.555000,10.088000,22.299000,33.292000
road6246,10.488000,4.915000,9.043000,15.802000
road6248,12.375000,6.700000,9.984000,20.726000
road6250,10.210000,5.768000,8.302000,16.765000
road6251,9.024000,5.006000,7.531000,13.005000
road6252,9.504000,5.077000,8.088000,14.898000
road6253,24.271000,25.918000,8.950000,64.875000
road6254,11.946000,8.986000,9.768000,19.312000
road6256,19.417000,5.997000,19.430000,24.842000
road6257,12.724000,3.848000,12.834000,16.057000
road6258,8.936000,3.001000,8.811000,11.232000
road6259,8.726000,5.685000,6.866000,11.502000
road626,20.104000,11.414000,19.466000,31.756000
road6261,2.923000,2.388000,2.487000,3.862000
road6263,18.284000,5.567000,18.417000,23.407000
road6265,10.393000,7.567000,8.714000,17.184000
road6266,14.120000,7.518000,13.353000,20.709000
road6267,9.194000,7.032000,9.390000,16.385000
road6268,2.681000,1.700000,2.273000,4.671000
road6269,16.667000,8.672000,15.788000,23.499000
road627,14.626000,3.160000,14.591000,18.111000
road6272,12.492000,6.477000,11.411000,17.730000
road6274,17.592000,8.163000,17.569000,24.966000
road6275,12.763000,8.943000,11.920000,21.393000
road6276,6.397000,6.305000,4.065000,10.962000
road6278,21.845000,6.805000,20.909000,27.684000
road6279,16.650000,3.984000,16.873000,19.033000
road628,21.992000,7.777000,20.973000,30.014000
road6280,22.399000,8.243000,21.534000,29.392000
road6281,15.999000,7.383000,15.357000,23.117000
road6283,24.867000,10.704000,22.433000,34.015000
road6284,20.426000,8.482000,19.202000,27.628000
road6286,11.196000,8.568000,9.810000,19.572000
road6287,14.586000,8.770000,13.901000,22.391000
road6288,21.162000,9.204000,21.349000,29.465000
road6289,16.746000,9.014000,15.517000,24.762000
road629,7.295000,5.536000,5.050000,12.972000
road6290,17.596000,7.462000,17.373000,24.130000
road6293,16.925000,5.433000,16.904000,21.667000
road6294,17.018000,6.875000,16.333000,23.166000
road6296,18.212000,8.911000,16.911000,25.772000
road6298,11.974000,7.413000,10.455000,17.696000
road6299,6.474000,5.715000,4.441000,11.938000
road6301,20.340000,9.569000,19.051000,28.030000
road6302,9.063000,4.645000,8.714000,12.920000
road6304,17.091000,9.213000,16.136000,24.387000
road6306,19.248000,12.541000,18.073000,28.869000
road6307,18.462000,12.402000,16.789000,30.601000
road6308,11.206000,9.274000,9.117000,13.272000
road6310,20.205000,8.878000,18.856000,28.352000
road6312,13.852000,7.209000,13.297000,21.108000
road6314,9.216000,6.321000,7.680000,15.586000
road6316,14.943000,4.858000,14.970000,17.857000
road6320,16.191000,6.764000,15.436000,20.430000
road6321,9.715000,7.245000,7.655000,16.688000
road6323,13.768000,5.786000,14.184000,19.785000
road6325,21.543000,7.923000,20.763000,28.513000
road6326,16.285000,6.445000,14.837000,21.498000
road6328,19.779000,8.194000,18.679000,27.485000
road633,17.972000,5.462000,17.653000,22.458000
road6335,9.766000,2.859000,9.529000,13.081000
road6336,9.766000,2.859000,9.529000,13.081000
road6338,16.462000,9.492000,16.532000,20.925000
road6339,14.999000,7.211000,13.399000,19.864000
road634,12.950000,4.242000,12.040000,17.627000
road6340,13.848000,4.945000,12.625000,17.739000
road6342,12.472000,5.431000,11.594000,16.947000
road6344,13.834000,7.403000,13.520000,16.145000
road6346,16.059000,5.349000,15.680000,20.853000
road6347,9.640000,3.424000,9.730000,12.643000
road6348,14.384000,6.096000,13.685000,19.715000
road6349,17.303000,5.958000,16.952000,22.235000
road6351,15.608000,6.878000,14.467000,24.169000
road6353,17.183000,5.271000,16.432000,23.554000
road6356,15.829000,8.222000,13.076000,23.169000
road6359,17.183000,5.271000,16.432000,23.554000
road636,14.393000,7.213000,12.131000,15.632000
road6362,14.805000,4.604000,14.392000,20.163000
road6363,16.658000,4.511000,15.102000,20.556000
road6365,15.726000,5.340000,15.066000,20.799000
road6369,16.556000,5.082000,15.273000,21.807000
road6370,17.034000,7.893000,15.811000,21.999000
road6373,17.506000,7.944000,16.325000,22.890000
road6374,7.155000,5.019000,5.470000,11.803000
road6384,16.418000,4.803000,16.001000,20.525000
road6387,14.005000,5.678000,13.579000,17.263000
road6389,23.160000,10.236000,22.347000,33.111000
road6391,30.335000,10.063000,28.668000,39.723000
road6392,13.661000,2.067000,13.662000,15.285000
road6394,25.187000,10.880000,24.421000,35.825000
road6396,23.279000,9.192000,22.733000,31.622000
road6397,6.257000,3.857000,5.403000,10.581000
road6398,22.591000,10.782000,21.885000,33.428000
road6399,14.131000,3.201000,13.244000,18.536000
road64,19.037000,4.287000,18.960000,23.171000
road6401,23.254000,11.044000,22.600000,34.028000
road6402,7.724000,2.739000,6.555000,9.688000
road6403,15.328000,11.365000,13.991000,27.502000
road6404,22.708000,9.406000,21.843000,31.870000
road6406,13.879000,2.329000,13.795000,16.092000
road6407,11.490000,11.505000,7.204000,23.048000
road6408,18.880000,11.753000,19.940000,28.708000
road6409,11.162000,7.879000,10.638000,17.683000
road6410,10.948000,6.150000,11.120000,15.017000
road6411,13.895000,14.605000,6.769000,29.657000
road6415,7.199000,5.093000,6.271000,10.509000
road6416,13.708000,8.348000,12.649000,19.694000
road6417,11.701000,9.394000,10.466000,17.820000
road6421,6.157000,4.826000,4.283000,10.870000
road6423,12.024000,8.370000,12.106000,20.228000
road6424,12.618000,11.212000,12.066000,22.715000
road6426,21.767000,11.055000,21.313000,31.985000
road6428,16.994000,8.326000,16.384000,24.611000
road6429,8.231000,4.950000,7.126000,13.890000
road6431,10.805000,4.329000,10.443000,15.725000
road6433,13.309000,5.801000,12.774000,17.153000
road6434,16.191000,5.526000,15.982000,21.531000
road6435,18.563000,6.559000,18.937000,25.136000
road6438,11.332000,6.156000,9.737000,17.258000
road6442,14.080000,5.599000,14.038000,19.333000
road6444,13.562000,5.505000,12.759000,18.355000
road6446,10.479000,3.381000,11.077000,13.526000
road6447,11.216000,5.790000,10.196000,16.356000
road6449,8.441000,3.797000,8.112000,11.422000
road6451,9.134000,4.282000,8.468000,13.086000
road6452,18.262000,7.702000,17.262000,25.675000
road6454,19.541000,7.937000,18.523000,27.036000
road6455,9.212000,3.544000,9.310000,11.674000
road6456,8.950000,7.434000,8.246000,16.336000
road6458,5.032000,5.718000,2.931000,7.642000
road6459,10.443000,3.325000,10.920000,13.515000
road6462,13.188000,5.475000,12.570000,16.522000
road6463,11.723000,6.123000,10.707000,16.532000
road6464,16.863000,4.098000,16.005000,20.291000
road6466,10.815000,4.338000,10.314000,14.960000
road6467,11.988000,6.509000,11.216000,15.478000
road6469,12.129000,4.924000,11.989000,15.643000
road6470,9.573000,5.711000,9.150000,13.132000
road6472,13.365000,3.607000,12.864000,16.344000
road6473,19.521000,4.987000,20.180000,23.925000
road6475,13.365000,4.232000,13.568000,17.037000
road6476,21.907000,5.686000,21.421000,25.901000
road6477,18.362000,7.694000,17.078000,25.651000
road6480,21.896000,7.689000,20.592000,27.976000
road6482,16.776000,8.252000,15.914000,24.578000
road6483,23.513000,9.057000,23.880000,30.992000
road6487,23.755000,8.546000,22.261000,32.065000
road6488,15.485000,11.241000,14.319000,27.206000
road6490,26.424000,7.061000,25.197000,33.112000
road6491,14.353000,6.701000,13.743000,20.885000
road6494,26.254000,9.729000,24.693000,36.043000
road6495,15.175000,7.191000,14.487000,21.283000
road6496,20.008000,10.573000,19.504000,30.975000
road6498,14.906000,5.178000,14.307000,18.787000
road6499,6.988000,5.751000,4.054000,14.213000
road65,23.058000,7.601000,23.941000,30.145000
road6506,11.809000,8.177000,10.395000,15.428000
road6507,16.001000,6.376000,15.439000,22.451000
road6510,13.298000,6.563000,11.899000,17.284000
road6511,14.197000,10.556000,13.020000,25.020000
road6513,12.900000,8.898000,12.554000,21.790000
road652,14.591000,2.517000,14.652000,17.238000
road6523,14.030000,10.317000,13.475000,24.540000
road6526,18.577000,7.285000,17.979000,23.964000
road6529,19.394000,7.773000,18.365000,25.311000
road6530,25.013000,7.894000,23.604000,31.694000
road6533,20.464000,7.284000,19.972000,27.335000
road6534,21.235000,7.326000,19.525000,27.287000
road6536,14.724000,10.708000,13.574000,26.602000
road6537,15.645000,5.923000,15.266000,21.953000
road6538,8.635000,5.438000,6.809000,15.157000
road6540,9.597000,10.095000,5.454000,17.982000
road6541,12.724000,3.848000,12.834000,16.057000
road6544,10.288000,5.860000,9.631000,12.160000
road6547,22.111000,8.486000,20.792000,30.616000
road6548,9.348000,8.898000,5.517000,17.344000
road6550,20.242000,7.522000,19.204000,27.058000
road6553,17.264000,5.470000,16.489000,21.754000
road6554,18.230000,6.914000,17.184000,24.111000
road6555,13.656000,7.569000,12.746000,21.325000
road6558,19.844000,8.712000,19.524000,25.202000
road6559,4.912000,6.032000,2.311000,9.825000
road656,17.479000,4.389000,17.529000,21.158000
road6561,8.490000,7.559000,6.514000,16.406000
road6564,18.855000,7.845000,17.914000,24.298000
road6565,13.823000,12.921000,9.419000,19.348000
road6566,15.006000,7.339000,15.330000,22.368000
road6568,16.171000,7.297000,16.217000,22.866000
road657,14.798000,10.129000,13.263000,23.474000
road6579,17.207000,6.612000,16.448000,22.195000
road658,8.581000,3.189000,8.072000,11.452000
road6580,18.055000,9.487000,17.657000,26.900000
road6581,12.538000,4.426000,12.108000,15.175000
road6583,19.555000,6.159000,18.672000,24.724000
road6585,7.845000,6.788000,5.193000,14.763000
road6587,9.696000,6.027000,8.528000,15.452000
road6589,28.779000,11.826000,28.516000,42.287000
road659,7.895000,3.893000,7.227000,10.538000
road6595,14.006000,10.659000,12.726000,25.501000
road6597,20.061000,7.472000,18.699000,27.582000
road6599,14.864000,5.285000,14.305000,20.028000
road66,18.160000,4.537000,18.281000,22.392000
road6604,16.843000,6.539000,16.372000,22.105000
road6605,17.560000,10.986000,12.785000,23.346000
road6607,9.671000,4.351000,8.795000,13.325000
road6608,10.180000,3.214000,10.289000,13.265000
road6609,17.941000,8.097000,16.588000,24.176000
road661,17.493000,9.654000,16.939000,27.464000
road6611,13.608000,4.731000,13.282000,18.335000
road6613,12.574000,5.985000,12.076000,15.877000
road6615,10.679000,4.883000,9.622000,13.145000
road6618,12.313000,3.879000,12.076000,15.594000
road6619,16.324000,9.153000,13.632000,25.978000
road6621,11.559000,4.251000,10.761000,14.008000
road6622,14.258000,6.731000,12.588000,20.754000
road6629,9.392000,7.602000,6.306000,18.440000
road663,10.793000,2.747000,10.683000,13.922000
road6635,8.269000,4.478000,7.581000,12.179000
road6637,12.026000,6.796000,12.550000,16.292000
road6638,14.918000,6.790000,13.593000,20.505000
road6639,6.865000,2.623000,6.470000,8.082000
road664,15.038000,4.860000,14.260000,18.697000
road6642,18.215000,8.781000,16.409000,22.052000
road6644,8.269000,4.478000,7.581000,12.179000
road6645,15.219000,5.480000,15.128000,19.799000
road6647,13.591000,4.667000,11.603000,18.326000
road6648,15.952000,4.009000,15.267000,19.937000
road6651,18.215000,8.781000,16.409000,22.052000
road666,10.491000,4.402000,9.857000,13.275000
road6662,12.194000,7.639000,11.177000,14.162000
road6668,17.972000,2.771000,17.645000,20.857000
road667,21.388000,8.875000,20.557000,30.266000
road6672,13.234000,3.739000,13.430000,16.289000
road6673,18.644000,6.123000,17.801000,24.425000
road6676,7.724000,2.739000,6.555000,9.688000
road6679,27.635000,9.296000,26.394000,36.407000
road6683,16.992000,8.570000,16.249000,22.424000
road6684,7.822000,4.793000,6.619000,10.801000
road6685,13.247000,11.187000,11.827000,19.616000
road6687,9.591000,9.863000,5.658000,17.622000
road6688,28.011000,17.017000,22.958000,47.106000
road6689,13.855000,11.132000,11.970000,20.161000
road669,12.690000,3.158000,12.374000,15.115000
road6690,26.986000,15.744000,26.011000,42.229000
road6692,18.336000,4.873000,18.272000,21.336000
road6693,11.730000,6.217000,11.001000,17.944000
road6695,10.241000,5.756000,10.176000,15.142000
road6696,14.259000,6.577000,13.927000,20.121000
road6697,12.484000,6.765000,11.717000,18.562000
road670,13.222000,4.607000,12.652000,15.720000
road6700,21.049000,7.695000,21.411000,27.898000
road6702,17.018000,8.736000,16.591000,24.846000
road6703,11.196000,6.998000,10.096000,16.904000
road6709,14.960000,7.186000,13.593000,21.655000
road671,12.112000,2.299000,12.129000,13.931000
road6710,6.641000,6.762000,4.592000,9.164000
road6712,14.915000,6.649000,14.656000,22.136000
road6713,10.154000,5.573000,9.097000,14.501000
road6714,14.650000,8.906000,12.744000,20.017000
road6721,13.325000,5.139000,13.046000,17.915000
road6723,7.604000,4.023000,6.938000,10.640000
road6726,13.673000,5.950000,12.512000,18.715000
road6727,15.464000,5.766000,15.149000,16.677000
road6729,10.652000,4.679000,11.321000,14.026000
road673,12.291000,2.649000,12.272000,14.739000
road6731,8.235000,3.904000,7.713000,11.665000
road6732,12.458000,8.186000,11.223000,20.745000
road6734,17.150000,6.615000,17.206000,23.768000
road6735,18.492000,7.799000,17.349000,25.806000
road6737,11.036000,5.367000,10.914000,15.937000
road6738,12.272000,8.489000,11.104000,19.791000
road674,16.615000,7.057000,14.904000,18.182000
road6741,12.204000,4.870000,11.937000,15.301000
road6742,7.641000,3.754000,7.929000,11.271000
road6744,15.853000,4.583000,15.722000,19.835000
road6745,13.504000,10.640000,10.931000,17.570000
road6747,15.853000,4.583000,15.722000,19.835000
road6748,7.725000,2.868000,7.778000,10.560000
road6749,13.034000,5.475000,13.545000,18.218000
road675,14.497000,3.311000,14.844000,17.282000
road6751,13.322000,6.118000,13.374000,18.583000
road6754,15.434000,9.188000,13.950000,24.200000
road6755,12.943000,6.057000,13.603000,18.662000
road6756,12.810000,6.668000,11.974000,18.831000
road6757,12.388000,4.433000,12.410000,17.134000
road6759,27.213000,5.541000,26.497000,30.906000
road6760,13.542000,5.254000,12.869000,16.718000
road6762,26.801000,8.440000,25.296000,30.488000
road6763,21.320000,9.756000,20.353000,30.434000
road6764,18.430000,6.165000,17.461000,23.877000
road6765,8.926000,5.393000,8.009000,13.138000
road6767,15.388000,6.294000,15.631000,21.735000
road6768,19.280000,9.812000,18.589000,28.650000
road6769,14.079000,4.980000,14.308000,18.819000
road677,12.099000,2.415000,12.198000,13.782000
road6771,23.559000,10.319000,22.677000,33.715000
road6772,27.348000,9.247000,26.021000,36.460000
road6773,23.726000,9.638000,22.882000,33.368000
road6775,15.576000,9.059000,14.569000,24.715000
road678,14.736000,2.364000,14.500000,16.628000
road6784,14.998000,5.259000,13.672000,19.361000
road6786,13.013000,5.476000,12.221000,17.502000
road6787,18.050000,6.275000,17.741000,22.124000
road6788,21.434000,7.467000,20.503000,27.454000
road6789,13.180000,5.522000,11.885000,16.598000
road679,14.898000,4.043000,14.177000,18.296000
road6791,12.900000,8.898000,12.554000,21.790000
road6792,19.209000,8.789000,16.653000,20.554000
road6793,9.166000,5.365000,8.955000,13.727000
road6797,9.815000,9.353000,6.078000,19.662000
road68,15.691000,2.497000,15.499000,18.066000
road680,4.274000,4.785000,2.865000,6.692000
road6800,18.819000,7.756000,18.622000,25.768000
road6802,29.264000,23.741000,18.738000,67.426000
road6805,22.655000,7.071000,21.978000,28.763000
road6806,28.316000,7.984000,26.868000,35.486000
road6809,19.267000,7.738000,19.070000,26.296000
road681,10.645000,2.756000,10.885000,13.211000
road6810,21.384000,7.334000,20.313000,28.241000
road6813,11.889000,9.311000,9.846000,21.602000
road6816,8.150000,6.088000,5.867000,14.405000
road6817,24.034000,8.521000,22.840000,32.252000
road6819,12.648000,10.903000,8.636000,23.736000
road682,12.258000,2.527000,12.249000,14.523000
road6822,12.800000,8.972000,9.157000,18.267000
road6824,12.109000,8.534000,8.567000,18.297000
road6825,13.340000,9.936000,9.766000,18.498000
road683,11.139000,2.606000,11.214000,13.539000
road6837,12.848000,11.818000,8.281000,17.135000
road6838,19.521000,7.433000,18.979000,27.223000
road684,9.783000,3.516000,9.803000,12.794000
road6841,10.067000,7.888000,9.481000,18.162000
road6843,7.477000,6.551000,7.090000,9.416000
road6846,5.599000,5.608000,3.451000,9.803000
road6847,14.052000,9.592000,13.086000,23.755000
road6849,10.878000,7.756000,9.299000,18.941000
road685,13.390000,3.451000,13.161000,15.236000
road6850,21.043000,7.468000,20.135000,27.468000
road6852,16.707000,7.791000,15.863000,22.069000
road6853,12.636000,6.240000,11.712000,16.639000
road6856,16.564000,7.873000,15.943000,21.557000
road6857,17.383000,7.433000,16.204000,22.549000
road6858,20.627000,8.353000,19.252000,27.490000
road6861,11.857000,6.924000,10.760000,17.492000
road6867,13.037000,3.373000,12.664000,15.809000
road6869,18.917000,9.860000,16.438000,28.970000
road687,15.866000,5.628000,15.716000,21.051000
road6870,12.716000,4.865000,12.101000,16.185000
