CONNECTION ID,# EDGES,EDGE IDS
road7869,2,-68883407,4254106
road7870,1,4253952#2
road7871,2,-424889275#11,424889275#11
road7872,1,-424889275#11
road7873,1,424889275#11
road7874,1,200596577#1
road7875,1,200598186
road7876,1,-134630579#7
road7877,2,-134630579#9,134630579#9
road7878,2,134630579#9,666112376#3
road7879,14,-134630579#9,-158540399#1,-158540401,-4253335,-666112376#0,-666112376#1,134630579#9,148671128#0,158540399#1,158540401,312530329,4253335,666112376#0,666112376#1
road7880,2,-134630579#9,-666112376#3
road7881,2,-158540399#1,148671128#0
road7882,4,312530325#1,312530325#2,312530327,312530329
road7883,1,312530329
road7884,7,-158540400,-447569407#1,158540400,407604640#1,447569407#1,89305729#0,89305729#1
road7885,1,158540400
road7886,1,312530325#0
road7887,1,447569407#1
road7888,1,51434497#2
road7889,4,-496207560,496207559#0,496207560,51434497#1
road7890,1,-666112379
road7891,1,496207559#0
road7892,1,51434497#2
road7893,20,-4253778#1,-4253780#1,-552739701#0,-552739701#1,-666112377,-666112380#0,-666112380#1,-80394279,-80394281#0,19545027,4253778#1,4253780#1,552739699,552739701#0,552739701#1,666112377,666112380#0,666112380#1,80394279,80394281#0
road7894,2,-4253778#1,25280689
road7895,1,507870432
road7896,1,666112379
road7897,1,80394281#0
road7898,1,-80394281#0
road7899,4,-80394281#1,-80394281#2,80394281#1,80394281#2
road7900,1,-60908712#0
road7901,2,-60908712#1,60908712#1
road7902,1,-2700151
road7903,6,-422318174#0,-422318174#1,-60908755,422318174#0,422318174#1,60908755
road7904,2,-422318174#0,-60908755
road7905,1,691006183
road7906,2,-4255386#1,4255386#1
road7907,1,-4255386#1
road7908,2,-4255386#1,4255386#1
road7909,1,-4255386#1
road7910,1,4255386#1
road7911,1,109067719#2
road7912,1,3709270#1
road7913,1,3709270#1
road7914,4,-156043630,-245601870,156043630,245601870
road7915,1,-156043630
road7916,1,24951423#0
road7917,8,-245703045#0,-245703045#1,-245703049#2,-94469418#1,245703045#0,245703045#1,245703049#2,94469418#1
road7918,1,-245703049#1
road7919,1,94469418#2
road7920,6,-5729069#5,-5729069#6,-5729069#7,5729069#5,5729069#6,5729069#7
road7921,1,-5729069#5
road7922,1,5729069#8
road7923,14,-25575220#4,-25575238,-427804015,-5729068#6,-5729068#7,-5729068#8,-5729717#1,25575220#4,25575238,427804015,5729068#6,5729068#7,5729068#8,5729717#1
road7924,2,-25575220#4,-5729068#3
road7925,3,-25575257#1,-5729717#0,5729068#9
road7926,1,5729717#3
road7927,1,-25575220#2
road7928,2,-25575220#3,25575220#3
road7929,1,-25575261#1
road7930,1,-5729717#3
road7931,4,-5729717#4,-5729717#5,5729717#4,5729717#5
road7932,1,25575220#4
road7933,1,5729717#6
road7934,12,-25575220#1,-25575235,-25575295#3,-25575317,-427804013,-5729717#7,25575220#1,25575235,25575295#3,25575317,427804013,5729717#7
road7935,2,-25575220#1,25575220#2
road7936,2,-25575295#2,-25575319#1
road7937,1,-5729717#6
road7938,1,5729717#9
road7939,12,-23095482#4,-23095486#1,-23095486#2,-23095486#3,-25536484,-25575295#0,23095482#4,23095486#1,23095486#2,23095486#3,25536484,25575295#0
road7940,1,-23095482#4
road7941,1,-23095486#0
road7942,1,-5729717#9
road7943,1,25575295#1
road7944,12,-23095482#0,-23095482#1,-23095482#3,-23095491#0,-23095491#1,-8173054#2,23095482#0,23095482#1,23095482#3,23095491#0,23095491#1,8173054#2
road7945,1,-8173054#1
road7946,2,23095059#0,8173054#3
road7947,1,23095482#4
road7948,1,-5718267#4
road7949,6,-5718267#5,-8173054#0,-8173054#1,5718267#5,8173054#0,8173054#1
road7950,1,23084105#0
road7951,1,5718267#6
road7952,1,8173054#1
road7953,8,-23083432#2,-23084095,-23084105#1,-23084105#2,23083432#2,23084095,23084105#1,23084105#2
road7954,1,-23084105#0
road7955,8,-23083411#0,-23083411#1,-23083411#2,-23083416,23083411#0,23083411#1,23083411#2,23083416
road7956,2,-23083411#0,5905498#5
road7957,2,-5905498#5,23083411#3
road7958,8,-194071390,-226429032#0,-226429032#1,-5905498#6,194071390,226429032#0,226429032#1,5905498#6
road7959,1,-39365057
road7960,2,-5905498#5,23083411#0
road7961,1,226429032#1
road7962,1,-19620541#0
road7963,2,-5906032#0,5906032#0
road7964,1,-5906032#0
road7965,2,19620541#2,5906032#0
road7966,2,-19620541#2,-5906032#0
road7967,2,-5906032#1,5906032#1
road7968,1,5906032#1
road7969,1,-2815677
road7970,1,2815677
road7971,4,-203411012#4,-47311315,203411012#4,47311315
road7972,2,-47311315,47310879
road7973,3,163197253,203411012#6,47311430
road7974,14,-163197252,-163197253,-203411012#6,-47310773#0,-47310773#1,-47311430,-47311560,163197252,163197253,203411012#6,47310773#0,47310773#1,47311430,47311560
road7975,3,-163197253,-203411012#6,-47311430
road7976,1,44050032
road7977,2,-44050032,44050032
road7978,1,-44050032
road7979,1,44063603#1
road7980,1,-11288596#0
road7981,2,-390910949,390910949
road7982,3,35583681#0,4253340#0,4253376
road7983,2,35583681#1,4253340#0
road7984,1,-94584337#1
road7985,1,237710706#0
road7986,1,675537769
road7987,4,211559610#2,237710706#0,237710706#1,237710706#2
road7988,1,211559610#3
road7989,1,4253348
road7990,1,502228876#1
road7991,1,211557607#1
road7992,1,211559610#1
road7993,1,211560909#3
road7994,1,211561187#0
road7995,1,4259144#0
road7996,10,-669229893#0,-669229893#1,232725809#0,4370943#3,4370943#4,669229893#0,669229893#1,669229894#0,669229894#1,669229894#2
road7997,1,211561191#1
road7998,2,211561198#1,4362701#4
road7999,1,669229893#1
road8000,2,-669229893#1,4362701#3
road8001,4,211557608#0,211557608#1,211557608#2,4362701#2
road8002,1,211557608#3
road8003,1,-4358462#0
road8004,2,-4362731,4362731
road8005,2,2263973#1,4358462#1
road8006,1,4362701#1
road8007,1,4362732
road8008,1,-4358462#1
road8009,2,2263973#2,297206317#0
road8010,1,297206317#0
road8011,2,-53876143,53876143
road8012,1,297206317#1
road8013,1,462641800#0
road8014,6,183056157#0,183056157#1,211489808#0,211489808#1,2263976#1,469810338
road8015,1,183056157#1
road8016,1,211489808#1
road8017,1,211489821#3
road8018,15,-4373939#1,210500025#0,210500025#1,210500025#2,211489821#4,211489821#5,211490174,211490210,2263971#0,2263971#1,43491848#0,43491848#1,43491848#2,4373939#1,603198588
road8019,1,-4373939#1
road8020,1,4369040#0
road8021,1,4373939#1
road8022,8,-4373939#0,377346227#0,377346227#1,4373939#0,4373940,480094739,498958808,603198589
road8023,1,4082588#2
road8024,2,4356104,498958810#0
road8025,1,4360146
road8026,2,4373939#1,603198588
road8027,1,4373940
road8028,14,23715312#0,4082588#3,43118733#0,43118738#0,43118738#1,43118739,4369049#0,4369049#1,4369049#2,4369049#3,4373934#0,4373934#1,49796163,498958816
road8029,2,23715312#1,43118733#0
road8030,1,-300869140
road8031,35,-480094741,-483872216,111971057#0,111971057#1,230506725,230506728,230506730#0,230506730#1,23715310,23715312#2,23715315#0,23715315#1,267213247#0,267213247#1,267213247#2,377367118,43118733#0,43118733#1,43118733#2,43118734,43154948,43365536,451852747,480094740#0,480094740#1,480094740#2,480094741,480094743#0,480094743#1,480094743#2,483872216,498185199#0,498185199#1,498185199#2,498185199#3
road8032,2,230506730#1,267213247#2
road8033,2,23715305#0,43118737#0
road8034,1,450558287#0
road8035,1,-450558287#0
road8036,9,4256534#0,4256536#0,4256536#1,4256538#0,4256538#1,551258352,551258353,603992626#0,603992626#1
road8037,1,4256534#1
road8038,1,-424889275#12
road8039,4,-424889275#13,-424889275#14,424889275#13,424889275#14
road8040,1,424889275#15
road8041,1,-424889275#11
road8042,1,424889275#12
road8043,1,200596577#1
road8044,2,200598189#0,200598189#1
road8045,1,200598189#1
road8046,1,-134630579#0
road8047,4,-134630579#1,-148671130#0,134630579#1,148671130#0
road8048,1,134630579#2
road8049,1,148671130#1
road8050,1,-134630579#2
road8051,12,-134630579#3,-134630579#5,-134630579#6,-148671133#0,-148671133#1,-148671133#2,134630579#3,134630579#5,134630579#6,148671133#0,148671133#1,148671133#2
road8052,1,134630579#7
road8053,1,-157380566#5
road8054,10,-158540399#0,-196980268#0,-196980268#1,-407604645#6,148671128#0,148671128#1,158540399#0,196980268#0,196980268#1,407604645#6
road8055,1,-158540399#0
road8056,1,158540399#1
road8057,1,2731436#0
road8058,4,-407604645#3,-407604645#4,407604645#3,407604645#4
road8059,1,-407604645#3
road8060,1,158540399#0
road8061,1,4253704#0
road8062,1,-158540400
road8063,5,-407604645#1,-407604645#2,407604645#1,407604645#2,51434497#1
road8064,1,407604645#3
road8065,1,51434497#1
road8066,2,-171759888#1,370851644
road8067,3,-370851644,155450983,370851644
road8068,1,155450985
road8069,4,-25280689,-4253778#1,25280689,4253778#1
road8070,2,-25280689,4253778#1
road8071,1,-4253778#0
road8072,1,4255178#0
road8073,3,507870430#0,507870430#1,507870430#3
road8074,1,522418024#0
road8075,12,-4253885,-522418024#0,-522418024#1,-666115819,-668576837,153607851,4253885,522418024#0,522418024#1,552739702,666115819,668576837
road8076,1,-522418024#0
road8077,1,-666115820
road8078,1,4255309#0
road8079,9,-153607843#0,-3996615#1,-4253886,-60908712#0,153607843#0,153607851,3996615#1,4253886,60908712#0
road8080,1,-3996615#0
road8081,1,-691006183
road8082,1,153607843#1
road8083,2,153607851,666115820
road8084,1,60908712#0
road8085,1,-153607843#1
road8086,14,-153607843#2,-25281188,-374431004#0,-374431004#1,-374431004#2,-374431005,-422318174#0,153607843#2,25281188,374431004#0,374431004#1,374431004#2,374431005,422318174#0
road8087,1,-486937762#2
road8088,1,374431004#4
road8089,2,422318174#0,60908755
road8090,4,-374431004#4,-8114124#1,374431004#4,8114124#1
road8091,1,-374431004#4
road8092,1,-8114124#0
road8093,1,25280193#0
road8094,4,-19545030,-4253877,19545030,4253877
road8095,2,-27801158,-80512660#2
road8096,2,27801158,372676423
road8097,1,4255386#1
road8098,1,8114124#0
road8099,6,-23000346,-4253878#1,-539313911,23000346,4253878#1,539313911
road8100,2,-27801158,-372676423
road8101,1,-8877460#6
road8102,1,8877460#6
road8103,1,-8877460#0
road8104,10,-8877460#1,-8877460#2,-8877460#3,-8877460#4,-8877460#5,8877460#1,8877460#2,8877460#3,8877460#4,8877460#5
road8105,1,8877460#6
road8106,1,-19545037#0
road8107,12,-19545037#1,-488502428,109067718#0,109067719#0,109067719#1,109067719#2,19545037#1,3709270#1,3709270#2,3709270#3,488502428,8599345#1
road8108,1,109067718#1
road8109,1,109067719#2
road8110,1,8877460#0
road8111,1,-19545037#0
road8112,1,19545037#0
road8113,2,-24951423#0,24951423#0
road8114,1,-24951423#0
road8115,1,24951423#1
road8116,22,-221281340,-245703049#0,-4253457#0,-4253457#1,-4253457#2,-4253457#3,-43573619,-44063800,-494926889,-5930732,-670615278,221281340,245703049#0,4253457#0,4253457#1,4253457#2,4253457#3,43573619,44063800,494926889,5930732,670615278
road8117,1,-5930731#1
road8118,1,245703049#1
road8119,8,-494926869,-5930731#0,-5930861#0,-634374869,494926869,5930731#0,5930861#0,634374869
road8120,1,5930731#1
road8121,1,5930861#0
road8122,1,-8549584#1
road8123,8,-5729069#8,-67145432#1,-8431653#0,-8431653#1,5729069#8,67145432#1,8431653#0,8431653#1
road8124,1,-5729069#8
road8125,1,5931306
road8126,1,67145432#1
road8127,14,-25575257#0,-39365351,-39365352#0,-5729068#10,-5729068#11,-5729068#12,-5931306,25575257#0,39365351,39365352#0,5729068#10,5729068#11,5729068#12,5931306
road8128,3,-5729068#9,25575257#1,5729717#0
road8129,1,-5931306
road8130,1,39365352#1
road8131,2,-25575261#0,25575261#0
road8132,1,25575261#1
road8133,5,-174194894#0,-174194901#1,-651959744#0,174194894#2,174194901#2
road8134,10,-174194894#1,-174194894#2,-25575295#1,-25575319#0,-651959744#1,174194894#1,174194894#2,25575295#1,25575319#0,651959744#1
road8135,1,-25575295#1
road8136,2,25575295#2,25575319#1
road8137,2,-174194900#1,23095444#1
road8138,1,-23095444#1
road8139,2,-23095486#0,23095486#0
road8140,1,23095486#0
road8141,3,-23094963#0,23094908#0,8173054#4
road8142,12,-23094963#1,-23094965#0,-23095059#1,-23095444#0,-23095444#1,-8173054#4,23094963#1,23094965#0,23095059#1,23095444#0,23095444#1,8173054#4
road8143,2,-23095059#0,-8173054#3
road8144,2,-23095444#2,23094965#1
road8145,1,23095444#1
road8146,3,-23094908#0,-8173054#4,23094963#0
road8147,10,-23094908#1,-23094913#1,-5718267#6,-5718267#7,-5718267#8,23094908#1,23094913#1,5718267#6,5718267#7,5718267#8
road8148,2,-23094913#0,8173054#5
road8149,1,-5718267#6
road8150,1,5718267#9
road8151,2,-23084105#4,23084105#4
road8152,1,-5718267#9
road8153,1,5718267#9
road8154,12,-23083411#3,-23083432#0,-5905498#1,-5905498#2,-5905498#3,-5905498#4,23083411#3,23083432#0,5905498#1,5905498#2,5905498#3,5905498#4
road8155,2,-23083411#3,5905498#5
road8156,2,-5905498#1,23084814#0
road8157,14,-204284705,-23093873#0,-23093873#1,-39365057,-43647318#3,-70725429#0,-70725429#1,204284705,23093873#0,23093873#1,39365057,43647318#3,70725429#0,70725429#1
road8158,2,-23093873#0,-43647318#3
road8159,2,204284705,5906032#0
road8160,1,39365057
road8161,2,-204284705,-5906032#0
road8162,2,-5906032#0,5906032#0
road8163,1,5906032#0
road8164,1,-2815677
road8165,1,2815677
road8166,4,-11292140#0,-11292147,11292140#0,11292147
road8167,1,11292140#1
road8168,22,-11291973#0,-11291973#1,-11292066#1,-11292140#1,-203411012#0,-203411012#1,-203411012#2,-47310903#0,-47310903#1,-47310903#2,-47310906,11291973#0,11291973#1,11292066#1,11292140#1,203411012#0,203411012#1,203411012#2,47310903#0,47310903#1,47310903#2,47310906
road8169,2,-11291973#0,-203411012#0
road8170,2,-11292066#0,11292066#1
road8171,1,-11292140#1
road8172,2,-47310879,47311315
road8173,2,-11292066#1,11292066#0
road8174,2,-11292071#1,616754978#4
road8175,4,-47309656,-616754978#3,47309656,616754978#3
road8176,1,-616754978#2
road8177,10,-11289890#0,-11292071#1,-391454298,-616754978#4,-616754978#5,11289890#0,11292071#1,391454298,616754978#4,616754978#5
road8178,1,-11292071#1
road8179,2,-616754978#4,11292071#1
road8180,1,11289890#1
road8181,1,616754978#5
road8182,6,-47313357,-616754978#6,-616754978#7,47313357,616754978#6,616754978#7
road8183,1,-47313358
road8184,1,-616754978#5
road8185,1,616754978#8
road8186,1,-11289868#5
road8187,14,-11289868#6,-11289884,-47313202#0,-47313202#1,-616754978#10,-616754978#11,-616754978#9,11289868#6,11289884,47313202#0,47313202#1,616754978#10,616754978#11,616754978#9
road8188,1,-11289907
road8189,1,-616754978#8
road8190,1,11288596#0
road8191,1,156867569#0
road8192,3,35583681#1,35583681#2,4253340#0
road8193,1,4253340#0
road8194,1,4253340#1
road8195,1,502228875#1
road8196,1,502228875#1
road8197,7,-237710703#3,18772588#0,18772588#1,211559612#1,237710703#3,4253346#0,502228876#2
road8198,1,-4370887#2
road8199,1,211560909#0
road8200,1,4253346#1
road8201,1,-4369094
road8202,2,211559610#0,211560909#2
road8203,5,211560909#1,211560912#0,211561187#1,4369095#0,4369095#1
road8204,1,211560912#1
road8205,4,-211489820#3,-211489820#4,211489820#3,211489820#4
road8206,1,-4362736
road8207,1,211561191#0
road8208,1,4362737
road8209,5,211557608#4,4362702#2,4362702#3,4362733#1,4362734
road8210,1,211557608#5
road8211,1,4362702#4
road8212,1,-4362704#0
road8213,4,-4362704#1,211557608#6,2263973#1,4362704#1
road8214,1,2263973#1
road8215,2,2263973#1,4362704#0
road8216,5,-4362706,211489807#1,211489809#6,4362706,675336438#0
road8217,1,211489809#6
road8218,1,211489816
road8219,2,297206318#1,675336438#1
road8220,2,183056157#0,211489821#2
road8221,1,211489807#1
road8222,1,4266580
road8223,1,4369040#1
road8224,1,-4373939#1
road8225,2,-195406732#2,-498958812#1
road8226,1,-349937184#3
road8227,12,-4373942,-498958812#3,-645099808,-645099809#0,-645099809#1,4373942,498958812#3,515540040,537932914,645099808,645099809#0,645099809#1
road8228,2,31119233#0,515540040
road8229,29,-195406732#0,-498958807#0,-498958807#1,195406732#0,230506722#0,23715304#0,23715304#1,23715304#2,23715307,23715308#0,23715308#1,23715308#2,267215482#0,267215482#1,31119233#1,4256531,43118737#1,43118737#2,498958807#0,498958807#1,515540039,522735403,522735404,537932902,537932905,537932911,575394076,575394078,575394079
road8230,2,195406732#0,498958807#2
road8231,2,230506722#1,23715308#2
road8232,1,537932914
road8233,7,-39093506#0,-39093506#1,23715304#0,23715305#1,23715305#2,39093506#0,39093506#1
road8234,2,23715304#0,43118737#0
road8235,1,98477125
road8236,1,-217573432
road8237,1,-230503366#0
road8238,8,-230503366#1,-300869141#0,-300869141#1,-300869141#2,230503366#1,300869141#0,300869141#1,300869141#2
road8239,1,300869140
road8240,1,4256538#0
road8241,1,4256796
road8242,9,-145344751#0,-145344751#1,-230502391#2,145344751#0,145344751#1,230502391#2,267123479,267123480#0,4256534#2
road8243,1,-230502391#1
road8244,1,217573432
road8245,11,-140340148,-140340149#0,-140340149#1,-424889275#15,140340148,140340149#0,140340149#1,220019919#0,267123480#2,267123480#3,424889275#15
road8246,1,-424889275#15
road8247,1,220019919#1
road8248,1,200596577#0
road8249,1,200598189#1
road8250,1,224637155#2
road8251,10,-2423885,-545538484#0,-545538484#1,-545538485,-545538486#1,2423885,545538484#0,545538484#1,545538485,545538486#1
road8252,1,-545538486#0
road8253,1,200598189#1
road8254,1,2423885
road8255,10,-2423885,-243937860#0,-243937860#1,-243937860#2,-3115950#0,2423885,243937860#0,243937860#1,243937860#2,3115950#0
road8256,1,-2423885
road8257,1,134630579#0
road8258,1,3115950#1
road8259,1,-148671130#1
road8260,1,-3115950#1
road8261,1,148671130#3
road8262,1,3115950#2
road8263,1,-148671130#3
road8264,2,-148671136#3,-4253333#0
road8265,4,-148671136#4,-157380566#2,148671136#4,157380566#2
road8266,1,-157380566#1
road8267,2,158540397#0,4253333#1
road8268,2,-158540397#0,-4253333#1
road8269,2,-158540397#2,158540397#2
road8270,1,157380566#5
road8271,2,-2731436#0,2731436#0
road8272,1,-2731436#0
road8273,1,-4253704#0
road8274,2,2731436#0,4253704#1
road8275,1,29065860#1
road8276,14,-171759888#0,-171759888#1,-171759889,-26246501#2,-4253558#0,-4253558#1,171759888#0,171759888#1,171759889,26246501#2,4253558#0,4253558#1,4253749,537863431
road8277,2,-171759889,30772489#0
road8278,3,-26246501#2,370850817,537863430
road8279,2,-370851644,171759888#1
road8280,12,-19545024#1,-26246501#0,-4253778#0,-4253800,-8364026,-96697806#1,19545024#1,26246501#0,4253778#0,4253800,8364026,96697806#1
road8281,2,-370850817,26246501#2
road8282,1,-96697806#0
road8283,1,19545024#2
road8284,1,4253778#0
road8285,1,-19545024#2
road8286,7,-19545024#3,-314558018#0,-97452809#0,19545024#3,314558018#0,4255178#0,97452809#0
road8287,1,314558018#1
road8288,1,97452809#1
road8289,1,-3996619
road8290,4,-3996619,-4255309#1,3996619,4255309#1
road8291,1,-4255309#0
road8292,1,3996619
road8293,1,4255309#2
road8294,1,-486937762#0
road8295,2,-486937762#1,486937762#1
road8296,1,3996615#0
road8297,1,486937762#2
road8298,8,-11849071#0,-11849071#1,-25279590,-25280193#1,11849071#0,11849071#1,25279590,25280193#1
road8299,1,-25280193#0
road8300,1,11849071#1
road8301,1,-11849071#1
road8302,1,-80512660#0
road8303,4,-80512660#1,-83096816#2,80512660#1,83096816#2
road8304,1,-83096816#1
road8305,2,27801158,80512660#2
road8306,11,-27801204,-83096816#0,27801152#0,27801152#1,27801204,368633746#1,368633746#2,4255385#0,83096816#0,8364269#0,8364269#1
road8307,1,-8877460#6
road8308,2,27801152#2,83096816#1
road8309,1,4255385#0
road8310,5,216871678,407922920,45114503,488503182#1,488503184
road8311,1,25961670
road8312,1,488503183#0
road8313,14,-317711946#0,-317711946#1,-317711946#2,109067718#1,185282737,282348826#0,317711928#1,317711946#0,317711946#1,317711946#2,317711963,488503183#1,616305470#0,616305470#1
road8314,1,-317711958#1
road8315,1,282348826#0
road8316,1,317711925
road8317,2,488503182#0,488503184
road8318,10,-19545033#0,-19545033#1,-19545035#9,-317711958#0,-317711958#1,19545033#0,19545033#1,19545035#9,317711958#0,317711958#1
road8319,1,-19545035#9
road8320,1,19545037#0
road8321,1,317711958#1
road8322,1,-19545035#5
road8323,6,-19545035#6,-19545035#7,-19545035#8,19545035#6,19545035#7,19545035#8
road8324,1,19545035#9
road8325,2,-13868807#0,13868807#0
road8326,1,-13868807#0
road8327,1,13868807#1
road8328,2,-13868807#0,13868807#0
road8329,1,13868807#0
road8330,8,-153173956,-153173957,-153173958,-97440715,153173956,153173957,153173958,97440715
road8331,1,-24951423#1
road8332,1,153173959#0
road8333,6,-5930861#0,-5930861#1,-8549584#0,5930861#0,5930861#1,8549584#0
road8334,1,-5930861#0
road8335,2,5930861#2,8549584#1
road8336,6,-43575640#0,-5930861#2,-8549584#1,43575640#0,5930861#2,8549584#1
road8337,2,-5930861#2,-8549584#1
road8338,1,43575640#1
road8339,1,8549584#1
road8340,11,-192088170,-43573885,-5718033,-67145432#1,-67145432#2,192088170,43573885,43577037,5718033,67145432#1,67145432#2
road8341,1,-43575640#1
road8342,1,-67145432#1
road8343,1,11546449#0
road8344,1,43577037
road8345,8,-24779758#2,-24779758#3,-24779758#4,-39365352#2,24779758#2,24779758#3,24779758#4,39365352#2
road8346,2,-24779758#2,39365352#2
road8347,1,-39365352#1
road8348,4,-174194893#1,-174194894#2,174194893#0,39365352#5
road8349,18,-174194893#2,-174194895,-174194896#0,-174194896#2,-174194896#3,-24779758#0,-24779758#1,-39365352#3,-39365352#4,174194893#2,174194895,174194896#0,174194896#2,174194896#3,24779758#0,24779758#1,39365352#3,39365352#4
road8350,2,-39365352#2,24779758#2
road8351,4,-174194893#0,-39365352#5,174194893#1,174194894#2
road8352,5,-174194894#2,-174194901#2,174194894#0,174194901#1,651959744#0
road8353,20,-174194901#0,-174194901#3,-174194901#4,-174194902,-174194903#0,-174194903#1,-188212193#1,-39365352#5,-8431647,-8549566,174194901#0,174194901#3,174194901#4,174194902,174194903#0,174194903#1,188212193#1,39365352#5,8431647,8549566
road8354,2,-188212193#1,8549566
road8355,2,174194897#1,174194901#4
road8356,2,-174194897#1,-174194901#4
road8357,4,-174194900#0,-174194900#1,174194900#0,174194900#1
road8358,2,-23094889#1,23095444#2
road8359,2,-23095444#1,174194900#1
road8360,1,23094889#2
road8361,2,-23094889#0,23094889#0
road8362,1,-23094889#0
road8363,2,-23094965#1,23095444#2
road8364,2,-23095444#2,23094889#1
road8365,6,-429457188,-5931391#1,-5931391#2,429457188,5931391#1,5931391#2
road8366,1,-5931391#0
road8367,2,-8173054#5,23094913#0
road8368,1,23094889#0
road8369,8,-226429030#0,-5718267#11,-5718267#12,-5905498#0,226429030#0,5718267#11,5718267#12,5905498#0
road8370,2,-23094159#2,5905498#1
road8371,1,-5718267#9
road8372,2,-5718282#7,23095149
road8373,1,226429030#2
road8374,1,5931391#0
road8375,2,-23084814#0,5905498#1
road8376,8,-23084814#1,-23084815,-23094159#0,-23094159#1,23084814#1,23084815,23094159#0,23094159#1
road8377,2,-56408818#2,174194904
road8378,2,-5905498#1,23094159#2
road8379,1,43647318#1
road8380,4,-43647318#1,-43647318#2,43647318#1,43647318#2
road8381,1,-43647318#1
road8382,2,23093873#0,43647318#3
road8383,1,-2815677
road8384,1,2815677
road8385,2,-24887397#0,24887395
road8386,1,24887397#1
road8387,1,-24887397#1
road8388,8,-24887397#2,-24887397#3,-47309429,-670625543,24887397#2,24887397#3,47309429,670625543
road8389,1,-39373566#2
road8390,2,203411012#0,203411157
road8391,2,-11291940#1,-11291952
road8392,2,-203411012#0,-203411157
road8393,6,-203411157,-4521234#0,-616754978#0,203411157,4521234#0,616754978#0
road8394,2,11291973#0,203411012#0
road8395,1,4521234#1
road8396,1,616754978#1
road8397,1,-616754978#1
road8398,2,-616754978#2,616754978#2
road8399,1,616754978#2
road8400,6,-11292071#0,-47313082,-47313092,11292071#0,47313082,47313092
road8401,1,11292071#1
road8402,10,-11289868#1,-11289868#2,-11289890#1,-11289890#2,-11289910,11289868#1,11289868#2,11289890#1,11289890#2,11289910
road8403,1,-11289870
road8404,1,-11289890#1
road8405,1,11289868#3
road8406,1,11289907
road8407,1,47313358
road8408,10,-11289868#3,-11289868#4,-11289871,-11289878#0,-47313243,11289868#3,11289868#4,11289871,11289878#0,47313243
road8409,1,-11289868#3
road8410,1,11289868#5
road8411,1,47438381
road8412,1,47438381
road8413,7,-4370887#0,-475896756#1,156867569#0,156867569#1,174326447,4370887#0,475896756#1
road8414,1,4370887#1
road8415,2,-4370887#1,4370887#1
road8416,1,-4370887#1
road8417,1,4370887#2
road8418,2,-4362735#0,4362735#0
road8419,1,4362735#1
road8420,1,4362736
road8421,1,-211489820#0
road8422,2,-211489820#1,211489820#1
road8423,1,4362733#0
road8424,1,4369094
road8425,1,-183479839#1
road8426,1,-677965609#1
road8427,1,211489820#0
road8428,2,4358459#3,4358459#4
road8429,1,4362702#0
road8430,1,4358459#1
road8431,1,4358459#2
road8432,3,-4362705#1,4362705#1,675336438#2
road8433,1,211489809#4
road8434,1,2263973#0
road8435,1,232725462#0
road8436,2,-4369036,4369036
road8437,1,349937184#0
road8438,1,4369410#0
road8439,1,-211489816
road8440,1,-349937184#0
road8441,2,-349937184#1,349937184#1
road8442,1,38446963
road8443,1,-155313766#3
road8444,2,-2263981#0,2263981#0
road8445,1,2263981#1
road8446,1,349937184#3
road8447,1,498958812#0
road8448,1,-195406732#0
road8449,2,-195406732#1,195406732#1
road8450,1,-498958812#0
road8451,2,195406732#2,498958812#1
road8452,2,-195406732#0,-498958807#2
road8453,1,195406732#0
road8454,21,-230503369#0,-230503369#1,-230503369#2,-4256545,-4256546,-4256797,230502961#0,230502961#1,230502961#2,230502962#2,230503367,230503369#0,230503369#1,230503369#2,300869142#0,4256545,4256546,4256797,483872217#0,483872217#1,483872217#2
road8455,1,217573431
road8456,1,230503366#0
road8457,1,300869142#1
road8458,1,4256797
road8459,4,-332620705,-4256796,332620705,4256796
road8460,1,-4256796
road8461,1,-4256797
road8462,1,230502391#0
road8463,4,-145344750#1,-145344750#2,145344750#1,145344750#2
road8464,1,-230502391#0
road8465,1,145344750#2
road8466,1,230502391#1
road8467,2,-419359922,419359922
road8468,1,419359922
road8469,1,-376614608
road8470,1,223569640#0
road8471,10,-223569640#0,-223569640#1,-223569640#2,-223569640#3,-425225428,223569640#0,223569640#1,223569640#2,223569640#3,425225428
road8472,1,-223569640#0
road8473,1,545538486#0
road8474,5,200598189#2,224637155#0,35900943,4253331,670348489
road8475,1,224637155#1
road8476,1,24935923
road8477,2,-157380566#0,157380566#0
road8478,1,157380566#0
road8479,1,-157380566#0
road8480,4,-233229666#0,-233229666#1,233229666#0,233229666#1
road8481,1,-3115950#2
road8482,1,157380566#1
road8483,1,233229666#1
road8484,10,-148671136#0,-148671136#1,-148671136#2,-24709568,-8363987#1,148671136#0,148671136#1,148671136#2,24709568,8363987#1
road8485,1,-24511169
road8486,2,-24709568,8363987#2
road8487,1,-8363987#0
road8488,2,148671136#3,4253333#0
road8489,1,-8363984#1
road8490,2,-8363987#2,24709568
road8491,2,-8363987#3,8363987#3
road8492,1,49009324
road8493,7,-153789245#2,-2731436#1,-2731436#2,153789245#2,2731436#1,2731436#2,492590157
road8494,2,-153789245#2,661855275
road8495,2,-2731436#0,-4253704#1
road8496,1,4253704#1
road8497,7,-4253556,-4253704#2,29065860#0,4253556,4253704#2,492590157,506015142
road8498,2,-4253704#1,492590157
road8499,1,29065860#1
road8500,2,-30772489#0,171759889
