CONNECTION ID,# EDGES,EDGE IDS
road978,1,44076815#4
road979,1,-11201190#0
road980,2,-11201190#1,11201190#1
road981,1,11201190#2
road982,1,-11201190#2
road983,4,-11201190#3,-11201190#4,11201190#3,11201190#4
road984,1,-213579725#2
road985,1,11201189
road986,1,213579725#4
road987,1,-11201189
road988,1,11201189
road989,1,-104081862#3
road990,4,-11201189,-210605894,11201189,210605894
road991,1,-11201189
road992,1,104081860#0
road993,1,210605894
road994,1,-210605894
road995,1,210605862
road996,1,-11186206
road997,1,-210605862
road998,2,-210605878,210605878
road999,1,210605418
road1000,1,-128835980#0
road1001,8,-128835980#1,-157403512#0,-157403512#1,-216584578,128835980#1,157403512#0,157403512#1,216584578
road1002,1,-216584578
road1003,1,151021365
road1004,1,-128835980#0
road1005,1,128835980#0
road1006,1,-215671217#1
road1007,1,128835980#0
road1008,1,-11199415#3
road1009,10,-11199415#4,-157403536#2,-213657212#0,-213657212#1,-215671217#0,11199415#4,157403536#2,213657212#0,213657212#1,215671217#0
road1010,1,-157403536#1
road1011,1,213657212#1
road1012,1,215671217#1
road1013,2,-11199415#1,67472258
road1014,2,-11199415#2,11199415#2
road1015,1,11199415#3
road1016,1,11204061#0
road1017,13,-11199415#0,-11201043#6,-214485764#4,-214485764#5,-43678526#0,-43678526#1,11199415#0,11201043#6,214485764#4,214485764#5,43678526#0,43678526#1,67472258
road1018,2,-11201043#5,67472258
road1019,1,-214485764#3
road1020,1,11199415#1
road1021,1,43678526#1
road1022,4,-11194164,-214485764#2,11194164,214485764#2
road1023,1,-214485764#1
road1024,1,11194164
road1025,1,214485764#3
road1026,8,-214485764#0,-215958383#7,-73531007#1,-77689380#0,214485764#0,215958383#7,73531007#1,77689380#0
road1027,1,-215958383#6
road1028,1,-73531007#0
road1029,1,214485764#1
road1030,1,77689380#1
road1031,1,-215958383#5
road1032,1,215958383#6
road1033,6,-11187017,-11189577,-215958383#4,11187017,11189577,215958383#4
road1034,1,-215958383#3
road1035,1,210709320
road1036,1,215958383#5
road1037,4,-11179494,-215958383#2,11179494,215958383#2
road1038,1,-215958383#1
road1039,1,215958383#3
road1040,1,67472160
road1041,6,-215958383#0,-561143475#5,215958383#0,44035301#0,561143475#5,85476404#3
road1042,1,-561143475#4
road1043,1,215958383#1
road1044,1,44035301#1
road1045,8,-11189207,-216298959,-561143475#2,-561143475#3,11189207,216298959,561143475#2,561143475#3
road1046,1,-216298959
road1047,1,-561143475#1
road1048,1,561143475#4
road1049,1,67472161
road1050,12,-11185087#0,-11185087#1,-11198268,-43678497#4,-43678497#5,-561143475#0,11185087#0,11185087#1,11198268,43678497#4,43678497#5,561143475#0
road1051,1,-11198268
road1052,1,-43678497#3
road1053,1,11185087#2
road1054,1,561143475#1
road1055,4,-11198269#1,-43678497#3,11198269#1,43678497#3
road1056,1,-11198269#1
road1057,1,-43678497#2
road1058,1,43678497#3
road1059,2,-11180403,11180403
road1060,1,-43678497#1
road1061,1,11180403
road1062,1,43678497#2
road1063,4,-11183324#2,-43678497#0,11183324#2,43678497#0
road1064,1,-11183324#2
road1065,1,43678497#1
road1066,1,548021415
road1067,8,215795022#0,215795022#1,32086425#0,32086425#1,32086425#2,43678513,548021415,67562136
road1068,1,215795022#1
road1069,1,43678513
road1070,1,80666332#2
road1071,7,32086447,32086466,43678513,47026713#0,47026713#1,503900172#1,80666332#0
road1072,1,32086462
road1073,1,47026713#1
road1074,1,548660518
road1075,1,80664634#0
road1076,1,80666332#0
road1077,2,208938664,80664634#0
road1078,1,208938664
road1079,1,80664634#0
road1080,3,208938664,80664634#0,80664634#1
road1081,1,208938664
road1082,1,80664634#1
road1083,1,-140210324#2
road1084,12,-140210324#3,-140210324#4,-140210324#5,104081869#1,140210324#3,140210324#4,140210324#5,208938664,47026380#0,47026380#1,47026380#2,80664634#1
road1085,1,208938664
road1086,1,47026380#3
road1087,1,-140210324#1
road1088,1,140210324#2
road1089,6,-140210324#0,-215958376#1,11188947#0,140210324#0,215958376#1,80664415#13
road1090,1,-215958376#0
road1091,1,11188947#1
road1092,1,140210324#1
road1093,1,-215958376#0
road1094,1,215958376#0
road1095,1,-215486792#3
road1096,3,-67523969#0,11198370,67523969#0
road1097,1,11198370
road1098,1,215958376#0
road1099,1,67523969#1
road1100,1,-215486792#0
road1101,8,-215486792#1,-215486792#2,-215486793#0,-73531003#1,215486792#1,215486792#2,215486793#0,73531003#1
road1102,1,-73531003#0
road1103,1,215486792#3
road1104,1,215486793#1
road1105,1,-215359982
road1106,4,-215486792#0,-73538097,215486792#0,73538097
road1107,1,-73538097
road1108,1,215486792#0
road1109,1,-215359982
road1110,1,215359982
road1111,6,-213546044,-215359981#2,-73538101,213546044,215359981#2,73538101
road1112,1,-215359981#1
road1113,1,-215359989
road1114,1,-73538101
road1115,1,215359982
road1116,1,-215359981#1
road1117,1,215359981#1
road1118,1,-215359980#4
road1119,10,-215359980#5,-215359981#0,-67563898#0,-67563898#1,-73540500#0,215359980#5,215359981#0,67563898#0,67563898#1,73540500#0
road1120,1,157849903#0
road1121,1,215359981#1
road1122,1,73540500#1
road1123,1,-215359980#4
road1124,1,215359980#4
road1125,12,-210585022#0,-213546037,-213546038,-686104650,-686104654#0,-686104654#1,210585022#0,213546037,213546038,686104650,686104654#0,686104654#1
road1126,1,-215359980#3
road1127,1,-67569905#1
road1128,1,210585022#1
road1129,1,215359980#4
road1130,10,-11190133#3,-215359980#2,-686104647#0,-686104647#1,-686104649#0,11190133#3,215359980#2,686104647#0,686104647#1,686104649#0
road1131,1,-11190133#3
road1132,1,-215359980#1
road1133,1,215359980#3
road1134,1,686104649#0
road1135,10,-215359980#0,-43990411#22,-44034544#0,-44076815#0,-44076815#1,215359980#0,43990411#22,44034544#0,44076815#0,44076815#1
road1136,1,-43990411#21
road1137,1,215359980#1
road1138,1,44034544#1
road1139,1,44076815#2
road1140,1,-44034544#1
road1141,1,44034544#2
road1142,10,-196818520#0,-213579725#0,-213579725#1,-213579726#2,-44034544#3,196818520#0,213579725#0,213579725#1,213579726#2,44034544#3
road1143,1,-213579726#1
road1144,1,-44034544#2
road1145,1,196818520#1
road1146,1,213579725#2
road1147,1,-196818520#1
road1148,1,196818520#2
road1149,1,-104081862#0
road1150,6,-104081862#1,-104081862#2,-196818520#3,104081862#1,104081862#2,196818520#3
road1151,1,-196818520#2
road1152,1,104081862#3
road1153,1,215344910#0
road1154,1,-215344910#0
road1155,1,215344910#1
road1156,2,-11186206,11186206
road1157,1,-215344910#1
road1158,1,11186206
road1159,2,-216584578,216584578
road1160,1,-216584580#0
road1161,1,156523362#2
road1162,1,216584578
road1163,1,-157403483#1
road1164,1,156523362#3
road1165,1,156523363#1
road1166,1,43701895#0
road1167,1,156523362#3
road1168,1,156523363#0
road1169,3,-157403536#0,156523362#3,157403536#0
road1170,1,-157403541#0
road1171,1,156523363#0
road1172,1,157403536#1
road1173,7,-11201043#3,-11201043#4,-11201043#5,11201043#3,11201043#4,11201043#5,67472258
road1174,1,-11201043#3
road1175,1,11201043#5
road1176,1,-77087853
road1177,6,-11204616,-215795059#0,-77087853,11204616,215795059#0,77087853
road1178,1,-11204616
road1179,1,215795059#1
road1180,1,73531007#0
road1181,1,77087853
road1182,1,-11204616
road1183,1,11204616
road1184,1,-11204616
road1185,1,11204616
road1186,1,-11204616
road1187,1,11204616
road1188,2,-11204616,11204616
road1189,1,11204616
road1190,1,44035301#2
road1191,1,85476404#2
road1192,1,-11189209
road1193,1,216298959
road1194,2,-11198268,11198268
road1195,1,-11198268
road1196,1,11198268
road1197,2,-11198269#1,11198269#1
road1198,1,-11198269#1
road1199,1,11198269#1
road1200,1,-11183324#0
road1201,2,-11183324#1,11183324#1
road1202,1,11183324#2
road1203,1,215795022#1
road1204,2,32086318,503900172#0
road1205,2,32086318,503900172#0
road1206,1,32086462
road1207,2,47026380#4,47026380#5
road1208,1,47026380#6
road1209,5,-11176209,11176209,80664415#10,80664415#11,80664415#9
road1210,1,11176209
road1211,1,80664415#12
road1212,1,-11176209
road1213,1,11176209
road1214,1,-11176209
road1215,1,11198370
road1216,1,215486794#0
road1217,1,-215486794#0
road1218,2,-215486794#1,215486794#1
road1219,1,-43990457#2
road1220,1,215486794#2
road1221,1,73531003#0
road1222,1,-215486794#2
road1223,1,-73540483
road1224,1,73538097
road1225,1,73538119#0
road1226,1,-73540483
road1227,1,73540483
road1228,8,-215359983#0,-73538101,-73538120#2,-73540483,215359983#0,73538101,73538120#2,73540483
road1229,1,-73538120#2
road1230,1,215359983#0
road1231,1,73538101
road1232,1,73540483
road1233,2,-11202783,11202783
road1234,1,-11202783
road1235,1,-215359983#0
road1236,1,215359983#1
road1237,4,-215359983#1,-215359983#2,215359983#1,215359983#2
road1238,1,-215359983#1
road1239,1,-73540500#1
road1240,1,215359983#2
road1241,1,73540500#2
road1242,1,-215359983#2
road1243,1,215359983#2
road1244,2,-215359983#2,215359983#2
road1245,1,-215359983#2
road1246,1,-67569905#0
road1247,1,67569905#1
road1248,1,-11190133#1
road1249,2,-11190133#2,11190133#2
road1250,1,11190133#3
road1251,10,-11176217#0,-43990411#17,-43990411#18,-43990411#19,-43990411#20,11176217#0,43990411#17,43990411#18,43990411#19,43990411#20
road1252,1,-43990411#17
road1253,1,11176217#0
road1254,1,43990411#21
road1255,1,-11176217#0
road1256,8,-11176217#1,-11176217#2,-11176217#3,-11176217#4,11176217#1,11176217#2,11176217#3,11176217#4
road1257,1,11176217#5
road1258,8,-11176217#5,-11197290#2,-213546035#0,-213579726#0,11176217#5,11197290#2,213546035#0,213579726#0
road1259,1,-11176217#5
road1260,1,-11197290#2
road1261,1,213546035#0
road1262,1,213579726#1
road1263,1,-213546035#0
road1264,1,213546035#1
road1265,1,-213546035#1
road1266,6,-213546035#2,-213546035#3,-75459746#8,213546035#2,213546035#3,75459746#8
road1267,1,-75459746#7
road1268,1,104081862#0
road1269,1,44034414
road1270,4,-210585014,-44034414,210585014,44034414
road1271,1,-44034414
road1272,1,210585013
road1273,1,-210585013
road1274,1,-216584580#0
road1275,1,216584580#0
road1276,4,-157403435,-157403483#1,157403435,157403483#1
road1277,1,-157403435
road1278,1,-157403483#0
road1279,1,157403483#1
road1280,1,-157403435
road1281,1,157403435
road1282,4,-11195046,-157403435,11195046,157403435
road1283,2,-11195046,-11204517
road1284,1,157403435
road1285,1,157403541#0
road1286,8,-11201043#2,-11201043#3,-210272708#0,-210272708#1,11201043#2,11201043#3,210272708#0,210272708#1
road1287,2,-11201043#2,-210272708#0
road1288,1,-210272824
road1289,1,11201043#3
road1290,1,210272824
road1291,4,-210272682,-44035279#2,210272682,44035279#2
road1292,1,-215795059#1
road1293,1,-44035279#2
road1294,1,215795059#2
road1295,4,-11198624,-44035279#1,11198624,44035279#1
road1296,1,-44035279#0
road1297,1,11198624
road1298,1,44035279#2
road1299,1,-44035279#0
road1300,1,44035279#0
road1301,1,-44035279#0
road1302,1,44035279#0
road1303,2,-44035279#0,44035279#0
road1304,1,44035279#0
road1305,1,44035301#3
road1306,1,85476404#2
road1307,1,-11189209
road1308,1,11189209
road1309,2,-11198268,11198268
road1310,1,-11198268
road1311,1,11198268
road1312,2,-11198269#0,11198269#0
road1313,1,-11198269#0
road1314,1,11198269#0
road1315,4,-11198269#0,-11198269#1,11198269#0,11198269#1
road1316,1,-11198269#0
road1317,1,11198269#1
road1318,1,-11183324#0
road1319,1,11183324#0
road1320,2,215795022#1,32086462
road1321,2,32086318,503900172#0
road1322,1,32086462
road1323,4,-213546023,-213546028#0,213546023,213546028#0
road1324,1,213546028#0
road1325,1,-213546028#0
road1326,14,-213546028#1,-213546028#2,-213546028#3,-213546028#4,-213546028#5,-213546028#6,-213546028#7,213546028#1,213546028#2,213546028#3,213546028#4,213546028#5,213546028#6,213546028#7
road1327,1,213546028#8
road1328,7,-213546026#0,-213546028#10,-213546028#9,213546026#0,213546028#10,213546028#9,47026380#7
road1329,1,-213546028#8
road1330,1,213546026#1
road1331,1,47026380#8
road1332,1,-213546026#1
road1333,4,-213546026#2,-213546026#3,213546026#2,213546026#3
road1334,1,213546026#4
road1335,13,-213546022#0,-213546024#0,-213546024#1,-213546024#2,-213546024#3,213546022#0,213546024#0,213546024#1,213546024#2,213546024#3,80664415#6,80664415#7,80664415#8
road1336,1,-213546026#4
road1337,1,213546022#1
road1338,1,80664415#9
road1339,1,-213546022#1
road1340,1,213546022#2
road1341,1,-213546022#2
road1342,1,213546022#2
road1343,1,-213546022#2
road1344,1,-43990457#1
road1345,1,213546022#3
road1346,1,43990457#2
road1347,1,-213546022#3
road1348,1,-73538119#0
road1349,1,213546022#4
road1350,1,73538119#1
road1351,1,-213546022#4
road1352,1,213546022#4
road1353,6,-213546022#4,-213546022#5,-73538120#2,213546022#4,213546022#5,73538120#2
road1354,1,-213546022#4
road1355,1,-73538120#1
road1356,1,213546022#5
road1357,1,73538120#2
road1358,6,-11202783,-213546022#5,-213546022#6,11202783,213546022#5,213546022#6
road1359,1,-213546022#5
road1360,1,11202783
road1361,1,213546022#7
road1362,6,-157403432,-213546022#8,-73540500#3,157403432,213546022#8,73540500#3
road1363,1,-213546022#7
road1364,1,-73540500#2
road1365,1,157403432
road1366,1,73540500#4
road1367,1,-157403432
road1368,1,157403432
road1369,7,-157403432,-213546029#0,-67569905#0,157403432,213546029#0,67569904,67569905#0
road1370,1,-157403432
road1371,1,213546029#0
road1372,1,67569905#0
road1373,6,-11190133#0,-213546029#0,-213546029#1,11190133#0,213546029#0,213546029#1
road1374,1,-213546029#0
road1375,1,11190133#1
road1376,1,213546029#2
road1377,6,-213546027#0,-213546029#3,-43990411#16,213546027#0,213546029#3,43990411#16
road1378,1,-213546029#2
road1379,1,-43990411#15
road1380,1,213546027#0
road1381,1,43990411#17
road1382,1,-213546027#0
road1383,1,213546027#0
road1384,1,-11197290#1
road1385,1,-213546027#0
road1386,1,11197290#2
road1387,1,213546027#1
road1388,1,-213546027#1
road1389,1,213546027#1
road1390,1,-213546027#1
road1391,4,-213546027#2,-213546027#3,213546027#2,213546027#3
road1392,1,-75459746#6
road1393,1,213546027#4
road1394,1,75459746#7
road1395,1,-213546027#4
road1396,1,213546027#4
road1397,1,-213546027#4
road1398,1,-156523405
road1399,1,216584580#0
road1400,2,-11183496,11183496
road1401,1,-11198103
road1402,1,11183496
road1403,1,157403483#0
road1404,1,-11183496
road1405,1,11183496
road1406,1,-11183496
road1407,8,-11195046,-11201043#1,-11204517,-157403439,11195046,11201043#1,11204517,157403439
road1408,2,-11195046,11201043#1
road1409,1,-11201043#1
road1410,2,11195046,11204517
road1411,2,-11201043#1,11201043#1
road1412,2,-11201043#1,11195046
road1413,1,-210272708#0
road1414,2,11201043#2,210272708#0
road1415,1,-210272700
road1416,4,-11183497,-215795059#3,11183497,215795059#3
road1417,1,-215795059#2
road1418,1,210272700
road1419,1,215795059#4
road1420,1,-11198624
road1421,1,-11195044#8
road1422,1,44035301#4
road1423,1,85476404#2
road1424,1,-11195044#6
road1425,2,-11195044#7,11195044#7
road1426,1,-656755048
road1427,1,11189209
road1428,1,11195044#8
road1429,1,-11195044#4
road1430,2,-11195044#5,11195044#5
road1431,1,11195044#6
road1432,1,11198268
road1433,1,-11195044#2
road1434,4,-11195044#3,-11195044#4,11195044#3,11195044#4
road1435,1,11195044#4
road1436,1,11198269#0
road1437,1,-11195044#1
road1438,2,-210272801#1,210272801#1
road1439,1,-210272801#1
road1440,1,11195044#2
road1441,1,-11195044#0
road1442,1,11183324#0
road1443,1,11195044#1
road1444,2,-11195044#0,11195044#0
road1445,1,11195044#0
road1446,1,215795022#2
road1447,1,49887044
road1448,2,32086318,47026817#3
road1449,1,47026380#9
road1450,1,80664415#4
road1451,1,80664415#5
road1452,1,-43990457#0
road1453,1,43990457#1
road1454,1,-73538119#1
road1455,1,73538119#2
road1456,1,11181848
road1457,1,-11181848
road1458,1,-73538120#0
road1459,2,-73538120#1,73538120#1
road1460,1,73538120#1
road1461,4,-11187684#0,-73540500#5,11187684#0,73540500#5
road1462,1,-73540500#4
road1463,1,11187684#0
road1464,1,73540500#5
road1465,1,-11187684#0
road1466,1,11187684#0
road1467,7,-11187684#0,-11187684#1,-73540484,11187684#0,11187684#1,67569904,73540484
road1468,1,-11187684#0
road1469,1,-73540484
road1470,1,11187684#1
road1471,1,67569904
road1472,1,-11187684#1
road1473,1,11187684#1
road1474,1,-11187684#1
road1475,10,-11187684#2,-11187684#3,-11187684#4,-43990411#13,-43990411#14,11187684#2,11187684#3,11187684#4,43990411#13,43990411#14
road1476,1,-43990411#12
road1477,1,11187684#5
road1478,1,43990411#15
road1479,1,-11187684#5
road1480,1,11187684#5
road1481,1,-11187684#5
road1482,1,-11197290#0
road1483,1,11187684#6
road1484,1,11197290#1
road1485,1,-11187684#6
road1486,1,11187684#6
road1487,1,-11187684#6
road1488,1,-75459746#5
road1489,2,-75459746#6,75459746#6
road1490,1,213546043
road1491,1,75459746#6
road1492,6,-210585136,-210585137,-210585138,210585136,210585137,210585138
road1493,1,-213546043
road1494,1,210585133
road1495,1,-210585133
road1496,2,-210585134,210585134
road1497,4,-11202230#0,-11202230#1,11202230#0,11202230#1
road1498,1,-11202230#0
road1499,1,156523405
road1500,4,-11198103,-11202230#0,11198103,11202230#0
road1501,1,11198103
road1502,1,11202230#0
road1503,8,-11201043#0,-11201043#1,-73531032#4,-80778932#0,11201043#0,11201043#1,73531032#4,80778932#0
road1504,1,-73531032#3
road1505,1,11201043#1
road1506,1,80778932#1
road1507,8,-11177893,-210272705,-210272707,-73531032#2,11177893,210272705,210272707,73531032#2
road1508,1,-210272707
road1509,1,-73531032#1
road1510,1,210272708#0
road1511,1,73531032#3
road1512,1,-73531032#1
road1513,1,73531032#1
road1514,1,-73531032#1
road1515,1,73531032#1
road1516,1,-215795059#4
road1517,8,-215795059#5,-73531032#0,-80761703#2,-80778935#0,215795059#5,73531032#0,80761703#2,80778935#0
road1518,1,-80761703#1
road1519,1,73531032#1
road1520,1,80778935#1
road1521,1,-80761703#1
road1522,1,80761703#1
road1523,1,-80761703#1
road1524,1,80761703#1
road1525,2,-80761703#1,80761703#1
road1526,1,-80761703#1
road1527,1,80761703#1
road1528,1,-77087855#2
road1529,10,-77087855#3,-80761703#0,-80761703#1,44035301#5,548635975#2,77087855#3,80761703#0,80761703#1,80761712,85476404#0
road1530,1,80761703#1
road1531,1,85476395
road1532,1,85476404#1
road1533,1,-656755047
road1534,1,-77087855#1
road1535,2,-77087855#2,77087855#2
road1536,1,656755048
road1537,1,77087855#2
road1538,6,-494288006#0,-77087855#0,-80540246#1,494288006#0,77087855#0,80540246#1
road1539,1,-80540246#1
road1540,1,494288006#0
road1541,1,77087855#1
road1542,2,-80540246#1,80540246#1
road1543,1,-80540246#1
road1544,1,80540246#1
road1545,8,-210272801#0,-47030761,-80540246#0,-80540246#1,210272801#0,47030761,80540246#0,80540246#1
road1546,1,-47030761
road1547,1,-80540246#0
road1548,1,210272801#1
road1549,1,80540246#1
road1550,8,-148640484#0,-148640484#1,-556826747,148640484#0,148640484#1,148640488#1,47026815#0,556826747
road1551,1,47026815#0
road1552,1,80540246#0
road1553,1,-80538174#1
road1554,9,-80538174#2,148640488#0,148640488#1,215795022#3,215795022#4,47026815#1,47026815#2,80538172#0,80538174#2
road1555,1,148640488#1
road1556,1,80538172#1
road1557,14,-80538174#0,-80659134#10,-80659134#11,213546070#1,215795011#2,32086316,32086319,47026817#0,47026817#1,47026817#2,47026817#3,80538174#0,80659134#10,80659134#11
road1558,1,-80659134#9
road1559,2,32086318,47026817#3
road1560,1,32086320
road1561,1,80538174#1
road1562,6,-80659134#6,-80659134#7,-80659134#8,80659134#6,80659134#7,80659134#8
road1563,1,-80659134#6
road1564,1,80659134#9
road1565,10,-556419636#0,-80659134#2,-80659134#3,-80659134#4,-80659134#5,556419636#0,80659134#2,80659134#3,80659134#4,80659134#5
road1566,1,-80659134#1
road1567,1,556419636#0
road1568,1,80659134#6
road1569,10,-11186453#0,-11186453#1,-80659134#0,11186453#0,11186453#1,47026380#10,47026380#11,47026380#12,80659128#0,80659134#0
road1570,1,11186453#2
road1571,1,80659128#1
road1572,1,80659134#1
road1573,1,-11186453#2
road1574,6,-11186453#3,-11186453#4,-11186453#5,11186453#3,11186453#4,11186453#5
road1575,1,11186453#6
road1576,1,-11186453#6
road1577,7,-11186453#7,11186453#7,44035019#0,44035019#1,44035020#0,44035020#1,80664415#2
road1578,1,11180285#0
road1579,1,80664415#3
road1580,1,-11180285#0
road1581,1,11180285#1
road1582,1,-11180285#1
road1583,2,-11180285#2,11180285#2
road1584,1,11180285#3
road1585,1,11194590
road1586,1,-11180285#3
road1587,1,-11189528#1
road1588,1,11180285#5
road1589,1,43990457#0
road1590,8,-11180285#5,-11180285#6,-73538119#2,-73538119#3,11180285#5,11180285#6,73538119#2,73538119#3
road1591,1,-11180285#5
road1592,1,-73538119#2
road1593,1,11180285#6
road1594,1,73538119#3
road1595,1,-11180285#6
road1596,1,11180285#6
road1597,1,-11180285#6
road1598,1,-73538113#6
road1599,4,-73538120#0,-73538121#1,73538120#0,73538121#1
road1600,1,-73538121#1
road1601,1,73538120#0
road1602,6,-11202784,-73538113#4,-73538113#5,11202784,73538113#4,73538113#5
road1603,1,-11202784
road1604,1,-73538113#3
road1605,1,73538113#6
road1606,8,-213546063#0,-73538113#1,-73538113#2,-73540500#6,213546063#0,73538113#1,73538113#2,73540500#6
road1607,1,-73538113#0
road1608,1,-73540500#5
road1609,1,213546063#1
road1610,1,73538113#3
road1611,1,-73538113#0
road1612,1,73538113#0
road1613,8,-215885102#2,-73538113#0,-73538117#0,-73540484,215885102#2,73538113#0,73538117#0,73540484
road1614,1,-215885102#2
road1615,1,73538113#0
road1616,1,73538117#0
road1617,1,73540484
road1618,1,-73538117#0
road1619,1,73538117#0
road1620,12,-43990411#10,-43990411#11,-43990411#9,-73538117#1,-73538117#2,-73538117#3,43990411#10,43990411#11,43990411#9,73538117#1,73538117#2,73538117#3
road1621,1,-43990411#8
road1622,1,-73538117#0
road1623,1,43990411#12
road1624,1,73538117#4
road1625,1,-73538117#4
road1626,1,73538117#5
road1627,1,-213579727#1
road1628,1,-73538117#5
road1629,2,-73538117#6,73538117#6
road1630,1,11197290#0
road1631,1,73538117#7
road1632,1,-73538117#7
road1633,1,73538117#7
road1634,1,-73538117#7
road1635,6,-73538117#8,-75459746#3,-75459746#4,73538117#8,75459746#3,75459746#4
road1636,1,-75459746#2
road1637,1,156772057#0
road1638,1,75459746#5
road1639,1,-156772057#0
road1640,1,-80778932#1
road1641,1,80778932#1
road1642,4,-210272703,-210272704,210272703,210272704
road1643,1,-210272706#1
road1644,1,210272707
road1645,1,-44035298
road1646,1,-44035298
road1647,1,44035298
road1648,4,-44035298,-80778935#1,44035298,80778935#1
road1649,1,-80778935#1
road1650,1,44035298
road1651,1,80778935#2
road1652,4,44035299#0,44035299#1,548635975#0,85476395
road1653,1,548635975#1
road1654,1,80761716#0
road1655,1,556587087
road1656,1,656755047
road1657,1,-494288006#0
road1658,1,-556587087
road1659,1,494288006#1
road1660,3,11180828,215671194#0,47030763
road1661,1,215671194#0
road1662,1,47030761
road1663,1,210272660#0
road1664,3,215671194#1,215671194#2,215671194#3
road1665,5,210272660#1,44035234,47026816,47026818,548635875#0
road1666,2,47026818,548635875#1
road1667,3,213546070#0,215795011#1,32087586
road1668,2,215795011#0,49887178
road1669,1,32086320
road1670,6,-556419636#0,-556419636#1,-556419638,556419636#0,556419636#1,556419638
road1671,1,-556419636#0
road1672,1,-556419638
road1673,1,556419636#1
road1674,4,-556419638,556419638,80659128#2,80659128#3
road1675,1,556419638
road1676,1,80659128#4
road1677,2,11177800#3,11177800#4
road1678,1,11177800#5
road1679,1,11194590
road1680,1,-11189528#0
road1681,2,-11192306,11192306
road1682,1,11189528#1
road1683,1,11192306
road1684,4,-11192306,-215795020#0,11192306,215795020#0
road1685,1,-11192306
road1686,1,-73538119#3
road1687,1,215795020#0
road1688,1,73538119#4
road1689,1,-215795020#0
road1690,1,215795020#0
road1691,4,-215795020#0,-215795020#1,215795020#0,215795020#1
road1692,1,-215795020#0
road1693,1,-73538121#0
road1694,1,215795020#1
road1695,1,73538121#1
road1696,2,-11202784,11202784
road1697,1,-215795020#1
road1698,1,11202784
road1699,1,215795020#2
road1700,1,-213546063#1
road1701,6,-213546063#2,-215795020#2,-215795020#3,213546063#2,215795020#2,215795020#3
road1702,1,-215795020#2
road1703,1,213546066#0
road1704,1,215795020#3
road1705,1,-215795020#3
road1706,1,215795020#3
road1707,4,-210585009#0,-215795020#4,210585009#0,215795020#4
road1708,1,-215795020#3
road1709,1,-215885102#1
road1710,1,210585009#0
road1711,1,215885102#2
road1712,1,-210585009#0
road1713,1,210585009#0
road1714,1,-210585009#0
road1715,8,-210585009#1,-210585009#2,-210585010,-43990411#7,210585009#1,210585009#2,210585010,43990411#7
road1716,1,-43990411#6
road1717,1,43990411#8
road1718,1,-213579727#0
road1719,1,11192305
road1720,1,213579727#1
road1721,1,-11192305
road1722,1,11192305
road1723,1,-11192305
road1724,4,-210585007,-210585008,210585007,210585008
road1725,1,-75459746#1
road1726,1,210585004
road1727,1,75459746#2
road1728,1,-210585004
road1729,2,-210585006,210585006
road1730,1,210585003
road1731,1,-210585003
road1732,2,-157849030#1,157849030#1
road1733,1,-157849030#1
road1734,1,-80778932#1
road1735,1,80778932#2
road1736,6,-157849030#0,-157849030#1,-210272706#1,157849030#0,157849030#1,210272706#1
road1737,1,-157849030#0
road1738,1,-210272706#0
road1739,1,157849030#1
road1740,1,210272706#1
road1741,2,-157849029,157849029
road1742,1,-215671203
road1743,1,157849030#0
road1744,1,-215671203
road1745,1,215671203
road1746,4,-215671203,-215885112#1,215671203,215885112#1
road1747,1,-215885112#1
road1748,1,-80778935#2
road1749,1,215671203
road1750,1,80778935#3
road1751,2,-11188734#1,11188734#1
road1752,1,-11188734#1
road1753,1,-215885112#0
road1754,1,215885112#1
road1755,1,-157849031
road1756,2,-210272745#1,210272745#1
road1757,1,-210272745#1
road1758,1,215885112#0
road1759,1,-11204352
road1760,1,157849031
road1761,6,-11204352,-80761716#0,-80761716#1,11204352,80761716#0,80761716#1
road1762,1,-80761716#0
road1763,1,11204352
road1764,1,552917838
road1765,1,80761716#1
road1766,1,-552917838
road1767,1,552917838
road1768,8,-494288006#1,-494288008#4,-548635877,-552917838,494288006#1,494288008#4,548635877,552917838
road1769,1,-494288006#1
road1770,1,-494288008#4
road1771,1,-552917838
road1772,1,548635877
road1773,1,-494288008#3
road1774,1,494288008#4
road1775,1,-494288008#2
road1776,4,-494288008#3,-556587035,494288008#3,556587035
road1777,1,494288008#3
road1778,8,-494288008#0,-494288008#1,-556550707#0,-556587033,494288008#0,494288008#1,556550707#0,556587033
road1779,1,494288008#2
road1780,1,556550707#1
road1781,13,-49847029#0,-49847029#1,-53848263#0,-53848263#1,-53848263#2,215591358#0,49847029#0,49847029#1,53848263#0,53848263#1,53848263#2,548635875#2,548635875#3
road1782,1,-556550707#1
road1783,2,215591358#1,47026811
road1784,1,49847029#1
road1785,11,-49847028#0,-49847029#2,47026730#1,47026730#2,49847028#0,49847029#2,49887178,80538166,80738233#0,80738233#1,80738233#2
road1786,1,-49847029#1
road1787,1,32087585
road1788,3,32087586,49887178,556826744
road1789,1,49847028#1
road1790,6,-157551368#3,-49847028#1,-552931294,157551368#3,49847028#1,552931294
road1791,1,-157551368#3
road1792,1,-49847028#1
road1793,1,-157551368#1
road1794,6,-556419636#1,-556419636#2,-80655316,556419636#1,556419636#2,80655316
road1795,1,-556419636#1
road1796,1,-80655317
road1797,1,157551368#3
