ID,mean,std,p50,p85
64442216,15.230000,8.179000,13.992000,21.920000
64442217,18.166000,8.440000,17.174000,25.978000
64442707,21.064000,12.002000,20.963000,32.829000
64443666#0,17.355000,5.847000,17.254000,21.896000
64443666#1,17.355000,5.847000,17.254000,21.896000
64443667#0,22.866000,12.500000,23.124000,35.381000
64443667#1,22.866000,12.500000,23.124000,35.381000
64443668,10.552000,9.238000,7.297000,20.103000
645189342#0,13.229000,8.977000,13.968000,22.891000
645189342#1,13.229000,8.977000,13.968000,22.891000
645827804#0,15.539000,8.344000,15.211000,24.780000
645827804#1,15.539000,8.344000,15.211000,24.780000
646115278,9.344000,7.679000,6.717000,16.789000
646115279,15.109000,9.676000,13.776000,23.674000
646240656,15.640000,6.710000,14.726000,20.182000
647009554#0,18.147000,8.763000,16.889000,24.308000
647009554#1,18.147000,8.763000,16.889000,24.308000
647023497#0,19.537000,7.306000,18.535000,25.327000
647023497#1,19.537000,7.306000,18.535000,25.327000
647027040,9.127000,7.932000,7.195000,17.212000
647037412#0,7.173000,7.574000,3.896000,15.180000
647037413,10.257000,3.534000,9.985000,13.142000
647037414#0,5.022000,4.346000,3.337000,7.978000
647037414#1,5.022000,4.346000,3.337000,7.978000
647037414#2,5.022000,4.346000,3.337000,7.978000
647037414#3,5.022000,4.346000,3.337000,7.978000
647037416#0,8.016000,6.653000,5.462000,14.335000
647037416#1,8.016000,6.653000,5.462000,14.335000
647062687,6.120000,6.443000,3.039000,13.061000
647062688#0,20.593000,8.995000,19.026000,29.347000
647062688#1,20.593000,8.995000,19.026000,29.347000
647062688#2,20.593000,8.995000,19.026000,29.347000
647062688#3,20.593000,8.995000,19.026000,29.347000
647062688#4,20.593000,8.995000,19.026000,29.347000
647062688#5,20.593000,8.995000,19.026000,29.347000
647062688#6,20.593000,8.995000,19.026000,29.347000
647062688#7,20.593000,8.995000,19.026000,29.347000
647062692#0,19.730000,8.536000,18.548000,26.986000
647062692#1,19.730000,8.536000,18.548000,26.986000
647062692#2,19.730000,8.536000,18.548000,26.986000
647062692#3,19.730000,8.536000,18.548000,26.986000
647062692#4,19.730000,8.536000,18.548000,26.986000
647062700,16.300000,8.950000,15.957000,24.494000
647064977,25.419000,8.413000,24.265000,32.491000
647064983#0,18.365000,9.923000,17.728000,28.260000
647064983#1,18.365000,9.923000,17.728000,28.260000
647570238,21.369000,6.890000,20.915000,27.676000
647570239#0,21.523000,10.912000,20.418000,32.349000
647570239#1,21.523000,10.912000,20.418000,32.349000
647570239#2,21.523000,10.912000,20.418000,32.349000
648541444,15.744000,10.341000,16.734000,26.129000
648541446#0,7.485000,3.577000,7.021000,10.377000
648541446#1,7.485000,3.577000,7.021000,10.377000
648549848#1,20.901000,10.215000,20.108000,31.100000
648549848#2,20.901000,10.215000,20.108000,31.100000
648551913,22.357000,5.707000,21.642000,27.210000
648564129,16.793000,7.497000,17.305000,23.457000
648841074#0,15.488000,7.310000,14.925000,22.077000
648841074#2,15.488000,7.310000,14.925000,22.077000
648903362#0,17.938000,7.130000,17.635000,24.358000
648903362#1,17.938000,7.130000,17.635000,24.358000
648903362#2,17.938000,7.130000,17.635000,24.358000
648903367#1,13.840000,5.358000,14.080000,17.342000
648903368#0,11.566000,8.941000,8.612000,21.040000
648903368#1,11.566000,8.941000,8.612000,21.040000
649331889#0,3.388000,5.138000,1.814000,4.990000
649331889#1,3.388000,5.138000,1.814000,4.990000
649646585#0,21.244000,5.279000,20.611000,26.147000
649646585#1,21.244000,5.279000,20.611000,26.147000
649646585#2,21.244000,5.279000,20.611000,26.147000
649646591,18.600000,4.620000,18.144000,22.985000
649646597#0,6.286000,6.027000,3.890000,12.229000
649646597#1,6.286000,6.027000,3.890000,12.229000
649646600,12.157000,3.143000,11.837000,14.354000
650317756#0,16.193000,9.346000,15.416000,25.296000
650317756#1,16.193000,9.346000,15.416000,25.296000
650317756#2,16.193000,9.346000,15.416000,25.296000
650317761,13.896000,9.252000,12.912000,23.121000
650394178#0,14.735000,3.394000,14.478000,17.523000
650394178#1,14.735000,3.394000,14.478000,17.523000
650394178#2,14.735000,3.394000,14.478000,17.523000
650394178#3,14.735000,3.394000,14.478000,17.523000
650394179,13.279000,3.685000,12.732000,16.286000
651508941,20.603000,8.102000,20.306000,27.545000
651508943#0,12.030000,8.153000,10.271000,20.692000
651508943#1,12.030000,8.153000,10.271000,20.692000
651629293,17.613000,10.307000,17.635000,27.632000
651629295,7.732000,7.046000,6.077000,14.546000
651629298#1,7.732000,7.046000,6.077000,14.546000
651629303#0,16.125000,10.902000,16.305000,27.011000
651629303#1,16.125000,10.902000,16.305000,27.011000
651632128,13.619000,9.491000,12.632000,23.749000
651722048,13.261000,7.767000,10.657000,22.456000
654842375,9.600000,4.847000,9.370000,14.093000
654842978,11.739000,10.331000,9.544000,19.747000
654852965#0,12.835000,6.096000,12.353000,18.045000
654852965#1,12.835000,6.096000,12.353000,18.045000
654852965#2,12.835000,6.096000,12.353000,18.045000
654852965#3,12.835000,6.096000,12.353000,18.045000
654852998#0,10.770000,8.663000,9.004000,19.449000
654852998#1,10.770000,8.663000,9.004000,19.449000
654852998#2,10.770000,8.663000,9.004000,19.449000
654853000#0,5.230000,6.404000,2.349000,11.098000
654853000#1,5.230000,6.404000,2.349000,11.098000
654853008,15.886000,10.002000,15.031000,26.011000
65489630#0,15.671000,5.836000,15.187000,20.642000
65489630#1,15.671000,5.836000,15.187000,20.642000
65489630#2,15.671000,5.836000,15.187000,20.642000
65489632,17.532000,6.323000,16.651000,22.976000
65502486#0,10.770000,6.364000,8.979000,17.572000
65502486#1,10.770000,6.364000,8.979000,17.572000
65502488,9.758000,3.767000,9.705000,12.373000
65989636#0,19.325000,4.827000,19.623000,24.114000
65989636#1,19.325000,4.827000,19.623000,24.114000
65989636#2,19.325000,4.827000,19.623000,24.114000
66133814#0,20.070000,6.747000,19.505000,25.893000
66133820#1,21.206000,7.934000,20.010000,29.020000
66277704,16.896000,6.459000,16.372000,22.694000
6639808#0,21.823000,8.604000,20.699000,29.557000
6639808#1,21.823000,8.604000,20.699000,29.557000
66651541#0,10.001000,6.578000,8.561000,15.179000
66651541#1,10.001000,6.578000,8.561000,15.179000
66651541#2,10.001000,6.578000,8.561000,15.179000
66676148,13.653000,6.081000,13.215000,19.180000
66789462#0,20.811000,8.265000,19.623000,29.133000
66789462#1,20.811000,8.265000,19.623000,29.133000
66789463,22.272000,7.564000,21.882000,28.904000
66789464,13.292000,7.631000,11.765000,20.423000
66789466#0,13.006000,7.702000,12.985000,20.987000
66789466#1,13.006000,7.702000,12.985000,20.987000
66789466#2,13.006000,7.702000,12.985000,20.987000
66789466#3,13.006000,7.702000,12.985000,20.987000
66789467,10.763000,3.277000,10.399000,13.240000
67104767#0,18.657000,7.358000,17.784000,25.392000
67104767#1,18.657000,7.358000,17.784000,25.392000
67104767#2,18.657000,7.358000,17.784000,25.392000
67104767#3,18.657000,7.358000,17.784000,25.392000
67104773#0,12.447000,9.371000,11.062000,22.651000
67104773#1,12.447000,9.371000,11.062000,22.651000
67104773#2,12.447000,9.371000,11.062000,22.651000
67122495#0,8.269000,5.353000,7.292000,12.218000
67122495#1,8.269000,5.353000,7.292000,12.218000
67122495#2,8.269000,5.353000,7.292000,12.218000
67122495#3,8.269000,5.353000,7.292000,12.218000
67122495#4,8.269000,5.353000,7.292000,12.218000
67145432#1,15.562000,5.060000,14.722000,19.774000
67145432#2,15.562000,5.060000,14.722000,19.774000
67261245,15.278000,10.697000,13.513000,25.117000
67386011,8.174000,3.813000,7.381000,12.242000
67449831,11.723000,2.043000,12.106000,13.597000
67524716#0,8.263000,4.843000,6.727000,13.389000
67524716#1,8.263000,4.843000,6.727000,13.389000
67524716#2,8.263000,4.843000,6.727000,13.389000
67524716#3,8.263000,4.843000,6.727000,13.389000
67712889#0,3.012000,3.449000,1.620000,3.768000
67712889#1,3.012000,3.449000,1.620000,3.768000
67822899,8.393000,4.594000,7.659000,12.548000
6806591,23.657000,9.096000,22.253000,32.289000
6806605#0,22.086000,8.166000,21.002000,29.805000
6806605#1,22.086000,8.166000,21.002000,29.805000
6806623,18.468000,9.280000,17.641000,27.463000
6808986#0,11.924000,7.280000,10.994000,18.341000
6808986#1,11.924000,7.280000,10.994000,18.341000
6808986#2,11.924000,7.280000,10.994000,18.341000
6809012#0,15.273000,6.569000,14.377000,21.198000
6809012#1,15.273000,6.569000,14.377000,21.198000
6809012#2,15.273000,6.569000,14.377000,21.198000
6809020#0,17.981000,7.019000,17.027000,24.774000
6809020#1,17.981000,7.019000,17.027000,24.774000
6809020#2,17.981000,7.019000,17.027000,24.774000
6811147,18.128000,6.102000,16.816000,24.158000
6811158,15.340000,7.741000,13.754000,20.439000
68543461#0,13.348000,5.557000,13.086000,18.008000
68543461#1,13.348000,5.557000,13.086000,18.008000
68543462,13.626000,6.958000,13.240000,19.525000
68665875,18.092000,9.824000,15.839000,23.917000
68883405,14.866000,10.866000,15.267000,25.860000
6907530#0,16.962000,5.639000,16.391000,21.770000
6907530#2,16.962000,5.639000,16.391000,21.770000
6913517#0,13.717000,5.478000,12.797000,18.634000
6913517#1,13.717000,5.478000,12.797000,18.634000
6913517#2,13.717000,5.478000,12.797000,18.634000
6913517#3,13.717000,5.478000,12.797000,18.634000
6913517#4,13.717000,5.478000,12.797000,18.634000
6913519#0,15.202000,4.727000,14.688000,18.459000
6913519#1,15.202000,4.727000,14.688000,18.459000
6913519#2,15.202000,4.727000,14.688000,18.459000
6913519#3,15.202000,4.727000,14.688000,18.459000
6913519#4,15.202000,4.727000,14.688000,18.459000
6913741#0,10.311000,5.651000,9.596000,13.827000
6913741#1,10.311000,5.651000,9.596000,13.827000
6913741#2,10.311000,5.651000,9.596000,13.827000
6913741#3,10.311000,5.651000,9.596000,13.827000
69961424#0,19.335000,7.091000,17.981000,26.012000
69961424#1,19.335000,7.091000,17.981000,26.012000
69961424#2,19.335000,7.091000,17.981000,26.012000
70039739#0,12.357000,5.500000,11.085000,17.763000
70039739#1,12.357000,5.500000,11.085000,17.763000
70039739#2,12.357000,5.500000,11.085000,17.763000
70039739#3,12.357000,5.500000,11.085000,17.763000
70039739#4,12.357000,5.500000,11.085000,17.763000
70241074#0,11.135000,5.621000,10.248000,14.939000
70241074#1,11.135000,5.621000,10.248000,14.939000
70241074#2,11.135000,5.621000,10.248000,14.939000
70241074#3,11.135000,5.621000,10.248000,14.939000
70241957#0,11.950000,8.855000,10.843000,21.238000
70241957#1,11.950000,8.855000,10.843000,21.238000
70998323#0,12.328000,3.849000,11.530000,15.153000
70998323#1,12.328000,3.849000,11.530000,15.153000
70998323#2,12.328000,3.849000,11.530000,15.153000
71510536,20.671000,5.985000,20.810000,24.852000
71510539,13.203000,5.126000,13.345000,16.371000
71510543,13.592000,5.476000,12.974000,17.484000
71510545,25.266000,6.874000,24.893000,31.428000
72058130,11.532000,10.201000,7.978000,14.452000
72140279#0,6.390000,5.419000,4.451000,10.398000
72140279#1,6.390000,5.419000,4.451000,10.398000
72140279#2,6.390000,5.419000,4.451000,10.398000
72140279#3,6.390000,5.419000,4.451000,10.398000
72140279#4,6.390000,5.419000,4.451000,10.398000
7225323#0,10.172000,5.997000,8.491000,16.967000
7225323#1,10.172000,5.997000,8.491000,16.967000
7225323#2,10.172000,5.997000,8.491000,16.967000
7225343#0,10.014000,8.166000,8.700000,16.362000
7225343#1,10.014000,8.166000,8.700000,16.362000
7225349,13.495000,7.405000,13.494000,20.689000
72644787,14.782000,4.834000,14.697000,18.305000
73058382#0,15.799000,8.884000,14.743000,24.163000
73058382#1,15.799000,8.884000,14.743000,24.163000
73058385,5.994000,5.560000,3.877000,10.342000
73058387,9.005000,7.734000,6.263000,17.678000
73058390,11.333000,9.375000,10.535000,21.327000
73058399#0,21.823000,7.889000,20.499000,28.896000
73058399#1,21.823000,7.889000,20.499000,28.896000
73058401,13.810000,10.440000,11.930000,24.439000
73823309,16.872000,8.923000,16.318000,24.885000
73823310,14.122000,6.832000,12.886000,20.558000
73925575#0,19.187000,9.135000,20.171000,27.885000
73925575#1,19.187000,9.135000,20.171000,27.885000
73925575#2,19.187000,9.135000,20.171000,27.885000
74141482,10.189000,9.468000,7.753000,19.577000
742018,13.793000,6.371000,12.691000,18.733000
74235969,19.519000,7.544000,18.454000,26.501000
74763333,14.413000,4.550000,13.985000,18.251000
74763337,17.179000,10.230000,14.901000,20.330000
74763338#0,11.724000,3.438000,11.377000,14.983000
74763338#1,11.724000,3.438000,11.377000,14.983000
74763338#2,11.724000,3.438000,11.377000,14.983000
74763339,19.193000,10.684000,16.735000,24.678000
74851386#0,7.263000,6.886000,5.732000,11.374000
74851386#1,7.263000,6.886000,5.732000,11.374000
74863209#0,15.664000,5.771000,15.192000,20.225000
74863209#1,15.664000,5.771000,15.192000,20.225000
74863209#2,15.664000,5.771000,15.192000,20.225000
74863209#4,15.664000,5.771000,15.192000,20.225000
74863209#5,15.664000,5.771000,15.192000,20.225000
75392993,23.657000,11.615000,20.375000,33.074000
75592620#0,15.375000,7.423000,14.576000,21.350000
75592620#1,15.375000,7.423000,14.576000,21.350000
75650480,6.980000,7.980000,5.347000,9.989000
75650481,18.658000,5.969000,18.136000,23.465000
75663321,11.723000,5.631000,10.852000,15.422000
75687497,16.380000,7.695000,15.472000,23.458000
75687498,18.111000,8.828000,17.061000,26.739000
75687499#0,14.565000,7.677000,14.930000,21.673000
75687499#1,14.565000,7.677000,14.930000,21.673000
75687499#2,14.565000,7.677000,14.930000,21.673000
76130417,16.375000,8.810000,15.428000,24.979000
76378007,12.868000,3.280000,12.742000,15.810000
76791058,14.221000,5.782000,11.783000,19.884000
76848433,13.635000,6.803000,12.751000,16.967000
77105053#0,20.980000,10.457000,20.123000,30.791000
77105053#1,20.980000,10.457000,20.123000,30.791000
77107639,13.786000,6.555000,12.837000,20.429000
77342443#1,14.399000,6.703000,13.043000,20.117000
77342443#3,14.399000,6.703000,13.043000,20.117000
7744558#0,10.509000,5.906000,9.857000,16.295000
7744558#1,10.509000,5.906000,9.857000,16.295000
7744558#2,10.509000,5.906000,9.857000,16.295000
7744564,10.241000,3.910000,9.921000,12.131000
7744565#0,17.521000,9.976000,14.985000,18.231000
7744565#1,17.521000,9.976000,14.985000,18.231000
7771348#0,18.398000,5.108000,18.099000,22.527000
7771348#1,18.398000,5.108000,18.099000,22.527000
78073646,9.995000,5.956000,9.629000,15.708000
7845698,13.942000,6.806000,12.856000,20.502000
7846317,10.922000,5.556000,9.349000,14.228000
7848942,7.289000,4.147000,6.305000,11.268000
7855348,12.361000,4.691000,12.016000,17.621000
78686304#2,17.936000,11.304000,16.326000,29.253000
78686304#3,17.936000,11.304000,16.326000,29.253000
78686304#4,17.936000,11.304000,16.326000,29.253000
78686304#5,17.936000,11.304000,16.326000,29.253000
78686304#6,17.936000,11.304000,16.326000,29.253000
78686304#7,17.936000,11.304000,16.326000,29.253000
78686304#8,17.936000,11.304000,16.326000,29.253000
78686306#0,18.964000,10.478000,19.835000,29.671000
78686306#1,18.964000,10.478000,19.835000,29.671000
78686306#2,18.964000,10.478000,19.835000,29.671000
78686306#3,18.964000,10.478000,19.835000,29.671000
78686306#4,18.964000,10.478000,19.835000,29.671000
78686306#5,18.964000,10.478000,19.835000,29.671000
79212461#0,8.811000,4.211000,8.042000,12.758000
79212461#1,8.811000,4.211000,8.042000,12.758000
79212461#2,8.811000,4.211000,8.042000,12.758000
79212462#0,6.996000,4.863000,5.627000,11.234000
79212462#1,6.996000,4.863000,5.627000,11.234000
79212462#2,6.996000,4.863000,5.627000,11.234000
79318521#0,14.649000,10.422000,14.087000,25.614000
79318521#1,14.649000,10.422000,14.087000,25.614000
79318521#2,14.649000,10.422000,14.087000,25.614000
79318523,13.912000,9.216000,13.743000,23.159000
79318524,12.175000,9.326000,10.186000,20.914000
79384713#0,11.997000,5.036000,11.737000,15.690000
79384713#1,11.997000,5.036000,11.737000,15.690000
79546370#1,17.503000,8.786000,17.931000,25.272000
7970638#0,12.094000,7.873000,10.742000,21.398000
7970638#1,12.094000,7.873000,10.742000,21.398000
7970640,14.589000,7.914000,13.640000,21.680000
7970641#0,13.613000,5.637000,13.028000,18.296000
7970641#1,13.613000,5.637000,13.028000,18.296000
7970641#2,13.613000,5.637000,13.028000,18.296000
7970658#0,20.377000,9.301000,19.994000,29.689000
7970658#1,20.377000,9.301000,19.994000,29.689000
7970658#2,20.377000,9.301000,19.994000,29.689000
7970658#4,20.377000,9.301000,19.994000,29.689000
7970659,21.084000,6.377000,20.545000,25.239000
7970839#0,13.662000,6.106000,13.128000,19.142000
7970839#1,13.662000,6.106000,13.128000,19.142000
7970839#2,13.662000,6.106000,13.128000,19.142000
7970840#0,9.922000,9.447000,6.552000,19.712000
7970840#1,9.922000,9.447000,6.552000,19.712000
7970840#2,9.922000,9.447000,6.552000,19.712000
7970884#0,9.620000,7.119000,7.254000,17.272000
7970884#1,9.620000,7.119000,7.254000,17.272000
7970884#2,9.620000,7.119000,7.254000,17.272000
7970885,15.425000,7.587000,14.969000,21.830000
7970886,15.046000,5.552000,14.657000,20.507000
7975965,23.683000,7.066000,22.566000,29.480000
7975967,20.970000,7.482000,19.929000,26.776000
7975968,24.691000,8.810000,23.224000,32.824000
7975969#0,22.518000,8.085000,21.540000,29.860000
7975969#1,22.518000,8.085000,21.540000,29.860000
7975969#2,22.518000,8.085000,21.540000,29.860000
7975970,22.274000,6.399000,21.819000,28.150000
7997444,20.391000,8.960000,19.665000,28.695000
7997446#0,29.067000,8.284000,27.844000,37.040000
7997446#1,29.067000,8.284000,27.844000,37.040000
7997620#0,21.661000,5.974000,21.239000,27.003000
7997620#1,21.661000,5.974000,21.239000,27.003000
7997622,19.242000,9.704000,18.809000,29.179000
7997623#0,17.728000,9.307000,16.793000,26.494000
7997623#1,17.728000,9.307000,16.793000,26.494000
7997623#2,17.728000,9.307000,16.793000,26.494000
7997628#0,11.437000,10.830000,6.848000,23.713000
7997628#1,11.437000,10.830000,6.848000,23.713000
7997631#0,20.361000,11.208000,18.971000,31.307000
7997631#1,20.361000,11.208000,18.971000,31.307000
7997631#2,20.361000,11.208000,18.971000,31.307000
7997631#3,20.361000,11.208000,18.971000,31.307000
7997666#0,14.098000,9.741000,12.267000,25.082000
7997666#1,14.098000,9.741000,12.267000,25.082000
7997666#2,14.098000,9.741000,12.267000,25.082000
7997666#3,14.098000,9.741000,12.267000,25.082000
7997666#4,14.098000,9.741000,12.267000,25.082000
7997666#5,14.098000,9.741000,12.267000,25.082000
7997688#0,16.402000,3.535000,16.542000,19.620000
7997688#1,16.402000,3.535000,16.542000,19.620000
7997699,9.502000,6.640000,6.945000,18.083000
7997703,16.997000,6.760000,17.146000,21.384000
7997707#0,15.935000,4.474000,15.770000,19.842000
7997707#1,15.935000,4.474000,15.770000,19.842000
7997707#2,15.935000,4.474000,15.770000,19.842000
7997707#3,15.935000,4.474000,15.770000,19.842000
7997707#4,15.935000,4.474000,15.770000,19.842000
7997713#0,16.416000,4.497000,16.133000,21.045000
7997713#1,16.416000,4.497000,16.133000,21.045000
7997713#2,16.416000,4.497000,16.133000,21.045000
7997740#0,10.046000,2.619000,9.801000,12.373000
7997740#1,10.046000,2.619000,9.801000,12.373000
7997740#2,10.046000,2.619000,9.801000,12.373000
7997740#3,10.046000,2.619000,9.801000,12.373000
7997740#4,10.046000,2.619000,9.801000,12.373000
7998292#0,11.269000,5.331000,10.284000,15.520000
7998292#1,11.269000,5.331000,10.284000,15.520000
7998292#2,11.269000,5.331000,10.284000,15.520000
7998293#0,15.571000,2.096000,15.503000,17.548000
7998293#1,15.571000,2.096000,15.503000,17.548000
7998295,14.396000,3.829000,14.068000,17.228000
7998307#0,16.251000,4.764000,16.476000,19.776000
7998307#1,16.251000,4.764000,16.476000,19.776000
7998307#2,16.251000,4.764000,16.476000,19.776000
7998310#0,12.275000,6.741000,11.634000,17.973000
7998310#1,12.275000,6.741000,11.634000,17.973000
7998316#0,13.152000,6.010000,12.395000,16.824000
7998460#0,14.600000,5.715000,13.677000,18.690000
7998460#1,14.600000,5.715000,13.677000,18.690000
7998477#0,16.843000,7.205000,16.142000,24.014000
7998477#1,16.843000,7.205000,16.142000,24.014000
7998478#0,15.805000,8.431000,15.915000,23.653000
7998478#1,15.805000,8.431000,15.915000,23.653000
7998478#2,15.805000,8.431000,15.915000,23.653000
7998478#3,15.805000,8.431000,15.915000,23.653000
7998478#4,15.805000,8.431000,15.915000,23.653000
7998478#6,15.805000,8.431000,15.915000,23.653000
7998478#7,15.805000,8.431000,15.915000,23.653000
7998479#0,17.147000,6.086000,16.848000,23.180000
7998479#1,17.147000,6.086000,16.848000,23.180000
7998479#2,17.147000,6.086000,16.848000,23.180000
7998479#3,17.147000,6.086000,16.848000,23.180000
7998479#4,17.147000,6.086000,16.848000,23.180000
7998479#5,17.147000,6.086000,16.848000,23.180000
7998483#0,12.566000,7.273000,12.203000,18.130000
7998483#1,12.566000,7.273000,12.203000,18.130000
7998483#2,12.566000,7.273000,12.203000,18.130000
7998483#4,12.566000,7.273000,12.203000,18.130000
8018717,13.766000,4.576000,13.092000,17.797000
8019156,12.960000,3.911000,12.916000,15.922000
8019157,13.076000,3.544000,13.065000,16.382000
8019862,9.181000,4.007000,9.308000,11.932000
8028055#0,6.360000,6.853000,3.013000,13.727000
8028055#1,6.360000,6.853000,3.013000,13.727000
8028086#0,18.982000,6.558000,18.130000,24.739000
8028086#1,18.982000,6.558000,18.130000,24.739000
8028086#2,18.982000,6.558000,18.130000,24.739000
8028110,18.659000,4.349000,18.618000,22.174000
8032448,15.984000,7.257000,15.411000,22.629000
8032768,12.701000,9.241000,10.724000,22.297000
8032787,12.020000,4.534000,10.804000,16.012000
8035358#0,20.717000,6.849000,21.066000,27.155000
8035358#1,20.717000,6.849000,21.066000,27.155000
8035358#2,20.717000,6.849000,21.066000,27.155000
8035358#3,20.717000,6.849000,21.066000,27.155000
80502796,13.039000,5.654000,13.365000,18.281000
80512660#0,12.108000,3.617000,12.734000,15.858000
80512660#1,12.108000,3.617000,12.734000,15.858000
80512660#2,12.108000,3.617000,12.734000,15.858000
8114019#0,14.310000,6.508000,13.335000,21.618000
8114019#1,14.310000,6.508000,13.335000,21.618000
8114019#2,14.310000,6.508000,13.335000,21.618000
8114019#3,14.310000,6.508000,13.335000,21.618000
8114118#0,20.544000,7.503000,19.230000,27.779000
8114118#1,20.544000,7.503000,19.230000,27.779000
8114118#2,20.544000,7.503000,19.230000,27.779000
8114118#3,20.544000,7.503000,19.230000,27.779000
8114118#4,20.544000,7.503000,19.230000,27.779000
8114118#5,20.544000,7.503000,19.230000,27.779000
8130221#0,4.369000,6.322000,2.957000,5.971000
8130221#1,4.369000,6.322000,2.957000,5.971000
8130221#2,4.369000,6.322000,2.957000,5.971000
8137163,9.539000,2.046000,10.081000,11.180000
8138594#0,13.403000,5.869000,13.092000,19.312000
8138594#1,13.403000,5.869000,13.092000,19.312000
8142321#0,20.156000,5.740000,19.461000,25.612000
8142321#1,20.156000,5.740000,19.461000,25.612000
8142321#2,20.156000,5.740000,19.461000,25.612000
8142321#3,20.156000,5.740000,19.461000,25.612000
8142321#4,20.156000,5.740000,19.461000,25.612000
8142321#5,20.156000,5.740000,19.461000,25.612000
8142321#6,20.156000,5.740000,19.461000,25.612000
8142321#7,20.156000,5.740000,19.461000,25.612000
8142321#8,20.156000,5.740000,19.461000,25.612000
8142333,17.105000,6.619000,16.458000,23.677000
8158153#0,9.819000,4.071000,10.148000,13.525000
8158153#1,9.819000,4.071000,10.148000,13.525000
8158153#2,9.819000,4.071000,10.148000,13.525000
8169022,14.455000,4.679000,14.977000,18.807000
8173099#1,14.769000,8.300000,14.607000,22.367000
8173101#0,22.846000,8.456000,25.300000,30.147000
8173101#1,22.846000,8.456000,25.300000,30.147000
8173101#2,22.846000,8.456000,25.300000,30.147000
8173101#3,22.846000,8.456000,25.300000,30.147000
8173293,8.962000,8.387000,7.167000,10.581000
8179128#1,16.038000,5.616000,15.172000,20.851000
8179128#2,16.038000,5.616000,15.172000,20.851000
8179128#3,16.038000,5.616000,15.172000,20.851000
8179128#5,16.038000,5.616000,15.172000,20.851000
8187213#0,12.748000,4.430000,12.651000,15.894000
8187213#1,12.748000,4.430000,12.651000,15.894000
8187213#2,12.748000,4.430000,12.651000,15.894000
8199922#0,16.954000,8.033000,16.331000,24.521000
8199922#1,16.954000,8.033000,16.331000,24.521000
8199922#2,16.954000,8.033000,16.331000,24.521000
8199922#3,16.954000,8.033000,16.331000,24.521000
8199922#4,16.954000,8.033000,16.331000,24.521000
8199922#5,16.954000,8.033000,16.331000,24.521000
8199922#6,16.954000,8.033000,16.331000,24.521000
8202919#0,16.056000,7.998000,15.316000,23.856000
8202919#1,16.056000,7.998000,15.316000,23.856000
8202919#2,16.056000,7.998000,15.316000,23.856000
8202919#3,16.056000,7.998000,15.316000,23.856000
8202919#4,16.056000,7.998000,15.316000,23.856000
8202919#5,16.056000,7.998000,15.316000,23.856000
8202919#6,16.056000,7.998000,15.316000,23.856000
8205328,14.887000,8.342000,13.676000,22.897000
8222952,9.799000,3.893000,10.429000,13.259000
82443340,14.849000,6.955000,13.121000,16.944000
8255605,14.754000,3.109000,14.920000,17.602000
8256233#0,15.771000,8.413000,14.035000,20.113000
8256233#1,15.771000,8.413000,14.035000,20.113000
8256233#2,15.771000,8.413000,14.035000,20.113000
8260470#0,21.032000,8.255000,19.313000,29.216000
8260470#1,21.032000,8.255000,19.313000,29.216000
8260470#2,21.032000,8.255000,19.313000,29.216000
8260470#3,21.032000,8.255000,19.313000,29.216000
8262573,13.729000,7.398000,12.863000,20.273000
8265571,17.087000,4.647000,16.361000,20.961000
82965238#0,23.846000,8.831000,21.933000,32.057000
82965238#1,23.846000,8.831000,21.933000,32.057000
82965238#2,23.846000,8.831000,21.933000,32.057000
82965238#3,23.846000,8.831000,21.933000,32.057000
82965238#4,23.846000,8.831000,21.933000,32.057000
82965238#5,23.846000,8.831000,21.933000,32.057000
82965238#6,23.846000,8.831000,21.933000,32.057000
82965238#7,23.846000,8.831000,21.933000,32.057000
82965239#0,13.033000,7.942000,12.126000,21.464000
82965239#1,13.033000,7.942000,12.126000,21.464000
82965852,10.319000,3.364000,10.598000,13.251000
82965853#0,5.624000,3.661000,4.869000,9.151000
82965853#1,5.624000,3.661000,4.869000,9.151000
8297002#0,7.437000,4.551000,6.756000,11.892000
8297002#1,7.437000,4.551000,6.756000,11.892000
8297002#2,7.437000,4.551000,6.756000,11.892000
8297002#3,7.437000,4.551000,6.756000,11.892000
8297002#4,7.437000,4.551000,6.756000,11.892000
8297002#5,7.437000,4.551000,6.756000,11.892000
8297002#6,7.437000,4.551000,6.756000,11.892000
8297003#0,4.974000,5.244000,2.683000,7.706000
8297003#1,4.974000,5.244000,2.683000,7.706000
8297011#0,16.771000,2.333000,15.924000,18.724000
8297011#1,16.771000,2.333000,15.924000,18.724000
8297013#0,10.033000,4.687000,9.445000,15.363000
8297013#1,10.033000,4.687000,9.445000,15.363000
8297013#2,10.033000,4.687000,9.445000,15.363000
8297013#3,10.033000,4.687000,9.445000,15.363000
8297016#0,17.237000,2.957000,16.852000,19.673000
8297016#1,17.237000,2.957000,16.852000,19.673000
8297016#2,17.237000,2.957000,16.852000,19.673000
8297016#4,17.237000,2.957000,16.852000,19.673000
8307544#0,13.686000,5.665000,13.030000,18.776000
8307544#1,13.686000,5.665000,13.030000,18.776000
8307544#2,13.686000,5.665000,13.030000,18.776000
83096816,9.539000,2.580000,9.829000,11.349000
83173836#0,16.909000,6.365000,15.360000,23.213000
83173836#1,16.909000,6.365000,15.360000,23.213000
83173836#2,16.909000,6.365000,15.360000,23.213000
83235838#1,5.813000,5.806000,3.185000,11.620000
