CONNECTION ID,# EDGES,EDGE IDS
road27873,1,11177710
road27874,1,-210272765
road27875,1,210272765
road27876,1,140097361#1
road27877,1,215885164#2
road27878,1,-11195060
road27879,1,11195060
road27880,1,-11196463
road27881,1,11196463
road27882,1,-210272820#1
road27883,1,210272820#1
road27884,1,-11204173
road27885,1,11204173
road27886,1,-11188641
road27887,1,11188641
road27888,1,148640695#1
road27889,1,148640700#1
road27890,1,80677014#1
road27891,1,80677014#1
road27892,1,80677014#1
road27893,1,80677014#1
road27894,1,80677014#1
road27895,1,80677014#1
road27896,1,80677014#1
road27897,1,80677014#1
road27898,1,80677014#1
road27899,1,-11200532#2
road27900,2,-210272731,210272731
road27901,1,210272731
road27902,1,80677014#2
road27903,1,80677014#2
road27904,1,80677014#2
road27905,1,80677014#2
road27906,1,-210272746#3
road27907,1,210272746#3
road27908,1,-210272757#1
road27909,1,210272757#1
road27910,1,-363246675#3
road27911,1,363246675#4
road27912,1,127588473
road27913,1,11195192#0
road27914,1,44035467
road27915,1,44035467
road27916,1,49845393
road27917,1,49845393
road27918,1,49845393
road27919,1,47025656#0
road27920,1,49847458
road27921,1,147045060#0
road27922,1,32084924#1
road27923,1,44035473#2
road27924,1,684864824#0
road27925,1,-80671487#0
road27926,1,80671487#0
road27927,1,147779060
road27928,1,147779060
road27929,1,127456767#3
road27930,1,127456767#3
road27931,1,75248715#0
road27932,1,44035661#0
road27933,1,556856714
road27934,1,-51653518#0
road27935,1,51653518#0
road27936,1,147779060
road27937,1,147779060
road27938,1,147779060
road27939,1,43250131
road27940,1,43250131
road27941,1,43250131
road27942,1,127456776#0
road27943,1,47015011
road27944,1,47015011
road27945,1,47015011
road27946,1,-11205322#0
road27947,1,11205322#0
road27948,1,-11203721#0
road27949,1,11203721#0
road27950,1,-11176424#0
road27951,1,11176424#0
road27952,1,-11202298
road27953,1,11202298
road27954,1,11201270
road27955,1,-127588555#2
road27956,1,127588555#2
road27957,1,-11201377
road27958,1,11201377
road27959,1,-11196650
road27960,1,11196650
road27961,1,-215795035#1
road27962,1,215795035#1
road27963,1,-11177710
road27964,1,11177710
road27965,1,-210272765
road27966,1,210272765
road27967,1,140097361#1
road27968,1,215885164#1
road27969,1,-11195060
road27970,1,11195060
road27971,1,-11196463
road27972,1,11196463
road27973,1,-210272820#1
road27974,1,210272820#1
road27975,1,-11204173
road27976,1,11204173
road27977,1,-11188641
road27978,1,11188641
road27979,1,148640695#0
road27980,1,148640700#1
road27981,1,-210272731
road27982,1,210272731
road27983,1,-210272746#3
road27984,1,210272746#3
road27985,1,-210272757#1
road27986,1,210272757#1
road27987,1,-363246675#4
road27988,1,363246675#4
road27989,1,32085110
road27990,1,32085110
road27991,1,32085110
road27992,1,32085110
road27993,1,47025871#0
road27994,1,32085110
road27995,1,47025871#0
road27996,1,32085110
road27997,1,47025871#0
road27998,1,32085110
road27999,1,32085110
road28000,1,-11195192#0
road28001,1,11195192#0
road28002,1,44035467
road28003,1,44035467
road28004,1,44035467
road28005,1,49845393
road28006,1,49845393
road28007,1,49845393
road28008,1,47025656#0
road28009,1,49847458
road28010,1,147045060#0
road28011,1,32084924#1
road28012,3,115672901,44035473#1,684864824#0
road28013,1,-80671487#0
road28014,1,80671487#0
road28015,1,44035561
road28016,1,44035561
road28017,1,127456767#3
road28018,1,147779060
road28019,1,75248715#0
road28020,1,75248715#0
road28021,1,75248715#0
road28022,1,44035661#0
road28023,1,556856714
road28024,1,147779060
road28025,1,50974575#0
road28026,1,51653518#0
road28027,1,147779060
road28028,1,147779060
road28029,1,43250131
road28030,1,43250131
road28031,1,43250131
road28032,1,47015011
road28033,1,47015011
road28034,1,47015011
road28035,2,127456776#0,47015011
road28036,1,-11205322#0
road28037,1,11205322#0
road28038,1,-11203721#0
road28039,1,11203721#0
road28040,1,-11176424#0
road28041,1,11176424#0
road28042,1,-11202298
road28043,1,11202298
road28044,1,11201270
road28045,1,-127588555#2
road28046,1,127588555#2
road28047,1,-11201377
road28048,1,11201377
road28049,1,-11196650
road28050,1,11196650
road28051,1,-215795035#1
road28052,1,215795035#1
road28053,1,-11177710
road28054,1,11177710
road28055,1,-210272765
road28056,1,210272759
road28057,1,140097361#1
road28058,1,215885164#1
road28059,1,-11195060
road28060,1,11195060
road28061,1,-11196463
road28062,1,11196463
road28063,1,-210272820#1
road28064,1,210272820#1
road28065,1,-11204173
road28066,1,11204173
road28067,1,-11188641
road28068,1,11188641
road28069,1,148640700#1
road28070,1,148640695#0
road28071,1,-210272731
road28072,1,210272731
road28073,1,-210272746#3
road28074,1,210272746#3
road28075,1,-210272757#1
road28076,1,210272757#1
road28077,1,-363246675#4
road28078,1,363246675#4
road28079,1,32085110
road28080,1,47025871#0
road28081,1,47025871#0
road28082,1,47025871#0
road28083,1,47025871#0
road28084,1,47025871#0
road28085,1,32085110
road28086,1,32085110
road28087,1,-11195192#0
road28088,1,11195192#0
road28089,1,44035467
road28090,1,44035467
road28091,1,44035467
road28092,1,49845393
road28093,1,49845393
road28094,1,44035562
road28095,1,44035562
road28096,1,47025723#1
road28097,1,47025723#1
road28098,1,49847458
road28099,1,147045060#0
road28100,1,32084924#1
road28101,2,44035473#1,684864824#0
road28102,1,115672901
road28103,1,115672901
road28104,1,44035561
road28105,1,44035561
road28106,1,44035561
road28107,1,-80671486
road28108,1,44035561
road28109,1,80671487#0
road28110,1,49845394
road28111,1,75248715#0
road28112,1,75248715#0
road28113,1,147779060
road28114,1,44035661#1
road28115,1,556856714
road28116,1,147779060
road28117,1,147779060
road28118,1,147779060
road28119,1,50974575#0
road28120,1,50974575#0
road28121,1,50974575#1
road28122,1,43250131
road28123,1,50974575#1
road28124,1,43250131
road28125,1,43250131
road28126,1,47015011
road28127,1,47015011
road28128,1,47015011
road28129,1,127456776#0
road28130,1,-11205322#0
road28131,1,11205322#0
road28132,1,-11203721#0
road28133,1,11203721#0
road28134,1,-11176424#0
road28135,1,11176424#0
road28136,1,-11202298
road28137,1,11202298
road28138,1,11201270
road28139,1,-127588555#2
road28140,1,127588555#2
road28141,1,-11201377
road28142,1,11201377
road28143,1,-11196650
road28144,1,11196650
road28145,1,-215795035#1
road28146,1,215795035#1
road28147,1,-11177710
road28148,1,11177710
road28149,1,-210272759
road28150,1,210272759
road28151,1,140097361#1
road28152,1,215885164#1
road28153,1,-11195060
road28154,1,11195060
road28155,1,-11196463
road28156,1,11196463
road28157,1,-210272820#1
road28158,1,210272820#1
road28159,1,-11204173
road28160,1,11204173
road28161,1,-11188641
road28162,1,11188641
road28163,1,148640700#1
road28164,1,148640695#0
road28165,1,-210272731
road28166,1,210272731
road28167,1,-210272746#3
road28168,1,210272746#3
road28169,1,-210272757#1
road28170,1,210272757#1
road28171,1,-363246675#4
road28172,1,363246675#4
road28173,1,32085110
road28174,1,32085110
road28175,1,47025871#0
road28176,1,47025871#0
road28177,1,47025871#0
road28178,1,32085110
road28179,1,32085110
road28180,1,-11195192#0
road28181,1,11195192#0
road28182,1,44035467
road28183,1,44035467
road28184,1,80624474
road28185,1,80624474
road28186,1,44035475
road28187,1,44035475
road28188,1,47025723#1
road28189,1,47025723#1
road28190,1,49847458
road28191,1,47025723#1
road28192,1,147045060#0
road28193,1,47025723#1
road28194,1,47025723#1
road28195,1,47025723#1
road28196,1,32084924#1
road28197,1,47025723#1
road28198,1,47025723#1
road28199,1,47025723#1
road28200,1,47025723#1
road28201,1,47025723#1
road28202,2,44035473#1,684864824#0
road28203,1,47025723#1
road28204,1,47025723#0
road28205,1,47025723#0
road28206,1,115672901
road28207,1,47025723#0
road28208,1,44035561
road28209,1,44035561
road28210,1,49845394
road28211,1,49845394
road28212,1,49845394
road28213,1,49845394
road28214,1,-80671486
road28215,1,49845394
road28216,1,80671486
road28217,1,147779060
road28218,1,147779060
road28219,1,44035661#1
road28220,1,556856714
road28221,1,147779060
road28222,1,147779060
road28223,1,147779060
road28224,1,43250131
road28225,1,50974575#0
road28226,2,43250131,50974575#0
road28227,1,50974575#0
road28228,1,43250131
road28229,1,50974575#1
road28230,1,47015011
road28231,1,47015011
road28232,1,47015011
road28233,1,127456776#0
road28234,1,-11205322#0
road28235,1,11205322#1
road28236,1,-11203721#0
road28237,1,11203721#0
road28238,1,-11176424#0
road28239,1,11176424#0
road28240,1,-11202298
road28241,1,11202298
road28242,1,11201270
road28243,1,-127588555#2
road28244,1,127588555#2
road28245,1,-11201377
road28246,1,11201377
road28247,1,-11196650
road28248,1,11196650
road28249,1,-215795035#1
road28250,1,215795035#1
road28251,1,-11177710
road28252,1,11177710
road28253,1,-210272759
road28254,1,210272759
road28255,1,140097361#1
road28256,1,215885164#1
road28257,1,-11195060
road28258,1,11195060
road28259,1,-11196463
road28260,1,11196463
road28261,1,-210272820#1
road28262,1,210272820#1
road28263,1,-11204173
road28264,1,11204173
road28265,1,-11188641
road28266,1,11188641
road28267,1,148640700#1
road28268,1,148640695#0
road28269,1,-210272731
road28270,1,210272731
road28271,1,-210272746#3
road28272,1,210272746#3
road28273,1,-210272757#1
road28274,1,210272757#1
road28275,1,-363246675#4
road28276,1,363246675#4
road28277,1,32085110
road28278,1,47025871#0
road28279,1,47025871#0
road28280,1,47025871#0
road28281,1,32085110
road28282,1,32085110
road28283,1,-11195192#0
road28284,1,11195192#0
road28285,1,44035475
road28286,1,44035475
road28287,1,44035475
road28288,1,49847458
road28289,1,44035475
road28290,1,147045060#0
road28291,1,44035475
road28292,1,44035475
road28293,1,32084924#1
road28294,1,44035475
road28295,1,44035475
road28296,1,44035475
road28297,1,44035475
road28298,1,49845394
road28299,1,49845394
road28300,1,684864824#0
road28301,1,49845394
road28302,1,49845394
road28303,1,49845394
road28304,1,49845394
road28305,1,49845394
road28306,1,-80671486
road28307,1,80671486
road28308,1,147779060
road28309,1,147779060
road28310,1,44035661#1
road28311,1,556856714
road28312,1,147779060
road28313,1,147779060
road28314,1,147779060
road28315,1,147779060
road28316,1,43250131
road28317,1,43250131
road28318,1,50974575#0
road28319,1,50974575#1
road28320,1,47015011
road28321,1,47015011
road28322,1,47015011
road28323,1,127456776#0
road28324,1,-11205322#1
road28325,1,11205322#1
road28326,1,-11203721#0
road28327,1,11203721#0
road28328,1,-11176424#0
road28329,1,11176424#0
road28330,1,-11202298
road28331,1,11202298
road28332,1,11201270
road28333,1,-127588555#2
road28334,1,127588555#2
road28335,1,-11201377
road28336,1,11201377
road28337,1,-11196650
road28338,1,11196650
road28339,1,-215795035#1
road28340,1,215795035#1
road28341,1,-11177710
road28342,1,11177710
road28343,1,-210272759
road28344,1,210272761
road28345,1,140097361#1
road28346,1,215885164#1
road28347,1,-11195060
road28348,1,11195060
road28349,1,-11196463
road28350,1,11196463
road28351,1,-210272820#1
road28352,1,210272820#1
road28353,1,-11204173
road28354,1,11204173
road28355,1,-11188641
road28356,1,11188641
road28357,1,148640700#1
road28358,1,148640695#0
road28359,1,-210272731
road28360,1,210272731
road28361,1,-210272746#3
road28362,1,210272746#3
road28363,1,-210272757#1
road28364,1,210272757#1
road28365,1,-363246675#4
road28366,1,363246675#4
road28367,1,32085110
road28368,1,47025871#0
road28369,1,47025871#0
road28370,1,32085110
road28371,1,32085110
road28372,1,-11195192#0
road28373,1,11195192#0
road28374,1,49847458
road28375,1,147045060#0
road28376,1,32084924#1
road28377,1,684864824#0
road28378,1,-80671486
road28379,1,80671486
road28380,1,147779060
road28381,1,147779060
road28382,1,147779060
road28383,1,44035661#1
road28384,1,44035661#1
road28385,1,147779060
road28386,1,147779060
road28387,1,47025742#1
road28388,1,556856714
road28389,1,47025742#0
road28390,1,556856711#0
road28391,1,127456786
road28392,1,127456786
road28393,1,127456786
road28394,1,43250131
road28395,2,43250131,44035398
road28396,1,43250131
road28397,1,50974575#0
road28398,1,47015011
road28399,1,50974575#1
road28400,2,47015011,50974575#1
road28401,1,47015011
road28402,1,50974575#1
road28403,1,556856681
road28404,1,-11205322#1
road28405,1,11205322#1
road28406,1,-11203721#0
road28407,1,11203721#1
road28408,1,-11176424#0
road28409,1,11176424#0
road28410,1,-11202298
road28411,1,11202298
road28412,1,11201270
road28413,1,-127588555#2
road28414,1,127588555#2
road28415,1,-11201377
road28416,1,11201377
road28417,1,-11196650
road28418,1,11196650
road28419,1,-215795035#1
road28420,1,215795035#1
road28421,1,-11177710
road28422,1,11177710
road28423,1,-210272761
road28424,1,210272761
road28425,1,140097361#1
road28426,1,215885164#1
road28427,1,-11195060
road28428,1,11195060
road28429,1,-11196463
road28430,1,11196463
road28431,1,-210272820#1
road28432,1,210272820#1
road28433,1,-11204173
road28434,1,11204173
road28435,1,-11188641
road28436,1,11188641
road28437,1,148640700#1
road28438,1,148640695#0
road28439,1,-210272731
road28440,1,210272731
road28441,1,-210272746#3
road28442,1,210272746#3
road28443,1,-210272757#1
road28444,1,210272757#1
road28445,1,-363246675#4
road28446,1,363246675#4
road28447,1,32085110
road28448,1,47025871#0
road28449,1,47025871#0
road28450,1,32085110
road28451,1,32085110
road28452,1,-11195192#0
road28453,1,11195192#0
road28454,1,49847458
road28455,1,147045060#0
road28456,1,32084924#1
road28457,1,684864824#0
road28458,1,-80671486
road28459,1,80671486
road28460,1,147779060
road28461,1,147779060
road28462,1,147779060
road28463,1,147779060
road28464,1,147779060
road28465,1,147779060
road28466,1,147779060
road28467,1,147779060
road28468,1,147779060
road28469,1,147779060
road28470,1,147779060
road28471,1,147779060
road28472,1,147779060
road28473,1,47528849#0
road28474,2,44035661#1,47025742#1
road28475,1,47025742#1
road28476,1,43250131
road28477,1,556856711#0
road28478,1,43250131
road28479,1,44035398
road28480,1,44035398
road28481,1,44035398
road28482,1,47015011
road28483,1,47015011
road28484,1,50974575#1
road28485,1,43678374
road28486,1,43678374
road28487,1,43678374
road28488,1,43678374
road28489,1,43678374
road28490,1,556856681
road28491,1,-11205322#1
road28492,1,11205322#1
road28493,1,-11203721#1
road28494,1,11203721#1
road28495,1,-11176424#0
road28496,1,11176424#0
road28497,1,-11202298
road28498,1,11202298
road28499,1,11201270
road28500,1,-127588555#2
road28501,1,127588555#2
road28502,1,-11201377
road28503,1,11201377
road28504,1,-11196650
road28505,1,11196650
road28506,1,-215795035#1
road28507,1,215795035#1
road28508,2,-11177710,11177710
road28509,1,-11177710
road28510,1,11177710
road28511,1,-210272761
road28512,1,210272761
road28513,1,140097361#1
road28514,1,215885164#1
road28515,1,-11195060
road28516,1,11195060
road28517,1,-11196463
road28518,1,11196463
road28519,1,-210272820#1
road28520,1,210272820#1
road28521,1,-11204173
road28522,1,11204173
road28523,1,-11188641
road28524,1,11188641
road28525,1,148640700#1
road28526,1,148640695#0
road28527,1,-210272731
road28528,1,210272731
road28529,1,-210272746#3
road28530,1,210272746#3
road28531,1,-210272757#1
road28532,1,210272757#1
road28533,1,-363246675#4
road28534,1,363246675#4
road28535,1,32085110
road28536,1,47025871#0
road28537,1,47025871#0
road28538,1,32085110
road28539,1,32085110
road28540,1,-11195192#0
road28541,1,11195192#0
road28542,1,49847458
road28543,1,147045060#0
road28544,1,32084924#1
road28545,1,684864824#0
road28546,1,-80671486
road28547,1,80671486
road28548,1,47528849#0
road28549,1,47528849#0
road28550,1,43250131
road28551,1,43250131
road28552,1,43250131
road28553,1,556856711#0
road28554,1,556856711#0
road28555,1,43250140-AddedOffRampEdge
road28556,1,47015011
road28557,1,43678374
road28558,1,44035398
road28559,1,44035398
road28560,1,43678374
road28561,1,43678374
road28562,1,43678374
road28563,1,556856681
road28564,1,-11205322#1
road28565,1,11205322#1
road28566,1,-11203721#1
road28567,1,11203721#1
road28568,1,-11176424#0
road28569,1,11176424#0
road28570,1,-11202298
road28571,1,11202298
road28572,1,11201270
road28573,1,-127588555#2
road28574,1,127588555#2
road28575,1,-11201377
road28576,1,11201377
road28577,1,-11196650
road28578,1,11196650
road28579,1,-215795035#1
road28580,1,215795035#1
road28581,1,-11177710
road28582,2,-213657189,213657189
road28583,1,-213657189
road28584,1,127588529
road28585,1,127588529
road28586,1,127588529
road28587,1,127588533
road28588,1,127588533
road28589,1,127588533
road28590,1,127588533
road28591,1,127588533
road28592,1,127588533
road28593,1,127588533
road28594,1,127588533
road28595,1,127588533
road28596,1,127588532
road28597,1,127588532
road28598,1,-210272761
road28599,1,210272761
road28600,1,140097361#1
road28601,1,215885164#1
road28602,1,127588531
road28603,1,-11195060
road28604,1,11195060
road28605,1,-11196463
road28606,1,11196463
road28607,1,-210272820#1
road28608,1,210272820#1
road28609,1,-11204173
road28610,1,11204173
road28611,1,-11188641
road28612,1,11188641
road28613,1,148640700#1
road28614,1,148640695#0
road28615,1,-210272731
road28616,1,210272731
road28617,1,-210272746#3
road28618,1,210272746#3
road28619,1,-210272757#1
road28620,1,210272757#1
road28621,1,-363246675#4
road28622,1,363246675#4
road28623,1,32085110
road28624,1,47025871#0
road28625,1,47025871#0
road28626,1,32085110
road28627,1,43250126
road28628,1,-11195192#0
road28629,1,11195192#0
road28630,1,49847458
road28631,1,147045060#0
road28632,1,32084924#1
road28633,1,684864824#0
road28634,1,-210326379
road28635,1,80671486
road28636,2,392396341,47528849#1
road28637,2,392396341,47528849#0
road28638,1,392396341
road28639,1,43250131
road28640,1,43250131
road28641,2,43250140-AddedOffRampEdge,556856711#0
road28642,1,43250140-AddedOffRampEdge
road28643,1,556856711#0
road28644,1,43678374
road28645,1,43678374
road28646,1,44035398
road28647,1,43678374
road28648,1,43678374
road28649,1,556856681
road28650,1,127588535
road28651,1,127588535
road28652,1,127588535
road28653,1,127588535
road28654,1,-11205322#1
road28655,1,11205322#1
road28656,1,-11203721#1
road28657,1,11203721#1
road28658,1,-11176424#0
road28659,1,11176424#0
road28660,1,-11202298
road28661,1,11202298
road28662,1,11201270
road28663,1,-127588555#2
road28664,1,127588555#2
road28665,1,-11201377
road28666,1,11201377
road28667,1,-11196650
road28668,1,157477641
road28669,1,210737492
road28670,1,-210737492
road28671,1,210737492
road28672,1,-210737492
road28673,1,210737492
road28674,1,-210737492
road28675,1,210737492
road28676,1,-210737492
road28677,1,210737492
road28678,1,-210737492
road28679,1,210737492
road28680,1,-210737492
road28681,1,210737492
road28682,1,-210737492
road28683,1,210737492
road28684,1,-210737492
road28685,1,210737492
road28686,1,-210737492
road28687,1,210737492
road28688,1,-210737492
road28689,1,210737492
road28690,1,-210737492
road28691,1,210737492
road28692,1,-210737492
road28693,1,210737492
road28694,1,-210737492
road28695,1,210737492
road28696,1,-210737492
road28697,1,210737492
road28698,1,-210737492
road28699,1,210737492
road28700,1,-210737492
road28701,1,210737492
road28702,1,-210737492
road28703,1,210737492
road28704,1,-210737492
road28705,1,210737492
road28706,1,-210737492
road28707,1,210737492
road28708,1,-210737492
road28709,1,-215795035#1
road28710,1,213657189
road28711,1,215795035#2
road28712,1,-213657189
road28713,1,213657189
road28714,1,-213657189
road28715,1,213657189
road28716,1,-213657189
road28717,1,213657189
road28718,1,-213657189
road28719,1,213657189
road28720,1,-213657189
road28721,1,213657189
road28722,1,-213657189
road28723,1,213657189
road28724,1,-213657189
road28725,1,213657189
road28726,1,-213657189
road28727,1,213657189
road28728,1,-213657189
road28729,1,213657189
road28730,1,-213657189
road28731,1,213657189
road28732,1,-213657189
road28733,1,213657189
road28734,1,127588532
road28735,1,-210272761
road28736,1,127588532
road28737,1,127588530
road28738,1,127588530
road28739,1,127588530
road28740,1,127588530
road28741,1,127588530
road28742,1,127588530
road28743,1,127588530
road28744,1,127456772
road28745,1,127456772
road28746,1,127456772
road28747,1,127456772
road28748,1,127456772
road28749,1,127456772
road28750,1,48487866
road28751,1,43678579
road28752,1,48487866
road28753,2,43678579,48487866
road28754,2,43678579,48487866
road28755,1,127456771#1
road28756,1,127456771#0
road28757,1,127456771#1
road28758,1,140097361#2
road28759,1,215885164#1
road28760,1,48487863#1
road28761,1,48487863#0
road28762,1,48487863#0
road28763,1,41200543
road28764,1,127588531
road28765,1,41200543
road28766,1,-11195060
road28767,2,127588531,41200543
road28768,2,41200543,85537228#1
road28769,1,85537228#1
road28770,1,85537228#1
road28771,1,85537228#1
road28772,1,85537228#1
road28773,1,85537228#1
road28774,1,-11196463
road28775,1,85537228#1
road28776,1,85537228#0
road28777,1,85537228#0
road28778,1,85537228#0
road28779,1,85537228#0
road28780,1,85537228#0
road28781,1,-210272820#1
road28782,1,215885115#3
road28783,1,215885115#2
road28784,1,215885115#2
road28785,1,215885115#2
road28786,1,215885115#2
road28787,1,215885115#2
road28788,1,215885115#2
road28789,1,-11204173
road28790,1,215885115#2
road28791,1,215885115#1
road28792,1,215885115#1
road28793,1,215885115#1
road28794,1,215885115#1
road28795,1,215885115#1
road28796,1,215885115#1
road28797,1,-11188641
road28798,1,215885115#1
road28799,1,215885115#0
road28800,1,215885115#0
road28801,1,215885115#0
road28802,1,215885115#0
road28803,1,215885115#0
road28804,1,148640695#0
road28805,1,215885115#0
road28806,1,85476396
road28807,1,47091729#3
road28808,1,47091729#3
road28809,1,47091729#3
road28810,1,47091729#3
road28811,1,47091729#3
road28812,1,47091729#3
road28813,1,47091729#3
road28814,1,47091729#3
road28815,1,47091729#3
road28816,1,47091729#3
road28817,1,-210272731
road28818,1,47091729#3
road28819,1,47091729#2
road28820,1,47091729#2
road28821,1,47091729#2
road28822,1,47091729#2
road28823,1,47091729#2
road28824,1,47091729#2
road28825,1,47091729#2
road28826,1,47091729#2
road28827,1,47091729#2
road28828,1,-210272746#3
road28829,1,47091729#2
road28830,1,47091729#1
road28831,1,47091729#1
road28832,1,47091729#1
road28833,1,47091729#1
road28834,1,47091729#1
road28835,1,47091729#1
road28836,1,47091729#1
road28837,1,47091729#1
road28838,1,47091729#1
road28839,1,-210272757#1
road28840,1,47091729#1
road28841,1,47091729#0
road28842,1,47091729#0
road28843,1,47091729#0
road28844,1,47091729#0
road28845,1,47091729#0
road28846,1,47091729#0
road28847,1,47091729#0
road28848,1,47091729#0
road28849,1,47091729#0
road28850,1,-11199047
road28851,1,-363246675#4
road28852,1,363246675#5
road28853,1,47091729#0
road28854,2,-11199047,11199047
road28855,1,-11199047
road28856,1,11199047
road28857,1,-11199047
road28858,1,11199047
road28859,1,-11199047
road28860,1,11199047
road28861,1,-11199047
road28862,1,11199047
road28863,1,-11199047
road28864,1,11199047
road28865,1,-11199047
road28866,1,11199047
road28867,1,-11199047
road28868,1,11199047
road28869,1,11199047
road28870,1,32085110
road28871,1,47025871#0
road28872,1,47025871#0
road28873,1,47025871#0
road28874,1,43250126
road28875,1,-11195192#0
road28876,1,11195192#0
road28877,1,43250126
road28878,1,43250126
road28879,1,49847458
road28880,1,147045060#0
road28881,1,32084924#1
road28882,1,684864824#0
road28883,1,-210326379
road28884,1,210326379
road28885,1,392396341
road28886,1,392396341
road28887,1,392396341
road28888,1,127456773
road28889,1,392396341
road28890,1,49887035
road28891,1,49887035
road28892,1,43250131
road28893,1,43250140-AddedOffRampEdge
road28894,1,43250140-AddedOffRampEdge
road28895,1,556856711#0
road28896,1,44035398
road28897,1,43678374
road28898,1,43678374
road28899,1,556856681
road28900,2,127588535,56026926#0
road28901,1,56026926#0
road28902,1,-213546041
road28903,2,56026926#0,56026926#1
road28904,1,56026926#1
road28905,1,-11205322#1
road28906,1,11205322#1
road28907,1,-11203721#1
road28908,1,11203721#1
road28909,1,-11176424#0
road28910,1,11176424#0
road28911,1,-11202298
road28912,1,11202298
road28913,1,11201270
road28914,1,-127588555#2
road28915,1,127588555#2
road28916,1,-11201377
road28917,1,11201377
road28918,1,-157477641
road28919,1,157477641
road28920,1,-215795035#2
road28921,1,215795035#2
road28922,1,43678579
road28923,1,43678579
road28924,1,43678579
road28925,1,43678579
road28926,1,43678579
road28927,1,43678579
road28928,1,43678579
road28929,1,140097361#2
road28930,1,215885164#0
road28931,1,41200543
road28932,1,41200543
road28933,1,41200543
road28934,1,41200543
road28935,1,41200543
road28936,1,41200543
road28937,1,41200543
road28938,1,41200543
road28939,1,41200543
road28940,1,41200543
road28941,1,41200543
road28942,1,-85476396
road28943,1,85476396
road28944,1,-363246675#5
road28945,1,363246675#5
road28946,1,32085110
road28947,1,47025871#0
road28948,1,47025871#0
road28949,1,47025871#0
road28950,1,544685270
road28951,1,544685270
road28952,1,544685270
road28953,1,544685270
road28954,1,544685270
road28955,1,544685270
road28956,1,544685270
road28957,1,-11195192#0
road28958,1,11195192#1
road28959,1,544685270
road28960,1,43250126
road28961,1,43250126
road28962,1,43250126
road28963,1,43250126
road28964,1,43250126
road28965,1,43250126
road28966,1,43250126
road28967,1,43250126
road28968,1,43250126
road28969,1,43250126
road28970,1,43250126
road28971,1,43250126
road28972,1,147045060#0
road28973,1,49847458
road28974,1,32084924#1
road28975,1,684864824#0
road28976,1,-210326385
road28977,1,210326379
road28978,1,43250126
road28979,1,43250126
road28980,1,43250126
road28981,1,43250126
road28982,1,392396341
road28983,1,392396341
road28984,2,127456773,49887035
road28985,1,49887035
road28986,1,49887035
road28987,1,43250140-AddedOffRampEdge
road28988,1,43250140-AddedOffRampEdge
road28989,1,556856711#0
road28990,1,556856711#0
road28991,1,556856711#0
road28992,1,44035398
road28993,1,556856681
road28994,1,43678374
road28995,1,43678374
road28996,1,56026926#0
road28997,1,56026926#0
road28998,1,-47027057
road28999,1,213546041
road29000,1,-47027057
road29001,1,47027057
road29002,1,47027057
road29003,1,-11205322#1
road29004,1,11205322#2
road29005,1,-11203721#1
road29006,1,11203721#1
road29007,1,-11176424#0
road29008,1,11176424#0
road29009,1,-11202298
road29010,1,11202298
road29011,1,11201270
road29012,1,-127588555#2
road29013,1,127588555#2
road29014,1,-11201377
road29015,1,11201377
road29016,1,-157477641
road29017,1,157477641
road29018,1,-215795035#2
road29019,1,215795035#2
road29020,1,43678579
road29021,1,43678579
road29022,1,43678579
road29023,1,43678579
road29024,1,43678579
road29025,1,43678579
road29026,1,140097361#2
road29027,1,215885164#0
road29028,1,41200543
road29029,1,41200543
road29030,1,41200543
road29031,1,41200543
road29032,1,41200543
road29033,1,41200543
road29034,1,41200543
road29035,1,41200543
road29036,1,41200543
road29037,1,41200543
road29038,1,41200543
road29039,1,41200543
road29040,1,41200543
road29041,1,-85476396
road29042,1,85476396
road29043,1,-363246675#5
road29044,1,363246675#5
road29045,1,32085110
road29046,1,47025871#0
road29047,1,47025871#0
road29048,1,47025871#0
road29049,1,544685270
road29050,1,544685270
road29051,1,544685270
road29052,1,544685270
road29053,1,544685270
road29054,1,544685270
road29055,1,544685270
road29056,1,544685270
road29057,1,544685270
road29058,1,-11195192#1
road29059,1,11195192#1
road29060,1,43250126
road29061,1,49847458
road29062,1,147045060#0
road29063,1,43250126
road29064,1,43250126
road29065,1,43250126
road29066,1,32084924#1
road29067,1,43250126
road29068,1,43250126
road29069,1,43250126
road29070,1,43250126
road29071,1,684864824#0
road29072,1,43250126
road29073,1,43250126
road29074,1,43250126
road29075,1,43250126
road29076,1,43250126
road29077,1,43250126
road29078,1,-210326385
road29079,1,210326385
road29080,1,43250126
road29081,1,43250126
road29082,1,43250126
road29083,1,43250126
road29084,1,43250126
road29085,1,43250126
road29086,1,49887035
road29087,1,49887035
road29088,1,49887035
road29089,1,49887035
road29090,1,11182515
road29091,1,49887035
road29092,1,43250140
road29093,1,43250140
road29094,1,43250140-AddedOffRampEdge
road29095,1,43250140-AddedOffRampEdge
road29096,1,556856711#0
road29097,1,44035398
road29098,1,556856692
road29099,1,43678374
road29100,1,43678374-AddedOffRampEdge
road29101,1,-47027057
road29102,1,-47027057
road29103,1,47027057
road29104,1,-11205322#2
road29105,1,11205322#3
road29106,1,-11203721#1
road29107,1,11203721#1
road29108,1,-11176424#0
road29109,1,11176424#0
road29110,1,-11202298
road29111,1,11202298
road29112,1,11201270
road29113,1,-127588555#2
road29114,1,127588555#2
road29115,1,-11201377
road29116,1,11201377
road29117,1,-157477641
